"Latitude","Longitude","NRNAME","Protocol","WetlandType","WSite","Site","Year","HFCategory","Area_percent"
54.32518,-115.914856,"Foothills","Wetland","Marsh","W975","975",2008,"Transportation",0
54.149139,-115.990967,"Foothills","Wetland","Poor Fen","W1008","1008",2008,"Transportation",0
54.092213,-117.601898,"Foothills","Wetland","Poor Fen","W1037","1037",2010,"Transportation",0
53.980541,-116.337242,"Foothills","Wetland","Poor Fen","W1041","1041",2008,"Transportation",0
53.935467,-118.193306,"Foothills","Wetland","Poor Fen","W1068","1068",2008,"Transportation",0
53.910858,-117.963562,"Foothills","Wetland","Poor Fen","W1069","1069",2008,"Transportation",0
53.939091,-117.590034,"Foothills","Wetland","Poor Fen","W1070","1070",2008,"Transportation",0
53.775806,-118.279419,"Foothills","Wetland","Poor Fen","W1101","1101",2008,"Transportation",0
53.744385,-117.968849,"Foothills","Wetland","Poor Fen","W1102","1102",2008,"Transportation",0
53.593197,-117.914024,"Foothills","Wetland","Poor Fen","W1134","1134",2008,"Transportation",9.592177
53.370556,-115.626289,"Foothills","Wetland","Poor Fen","W1142","1142",2010,"Transportation",0
53.342129,-117.356117,"Foothills","Wetland","Poor Fen","W1169","1169",2010,"Transportation",1.7058808
53.281467,-116.769356,"Foothills","Wetland","Poor Fen","W1171","1171",2010,"Transportation",0
52.53035,-114.58812,"Foothills","Wetland","Poor Fen","W1270","1270",2014,"Transportation",3.8697955
51.709274,-115.120628,"Foothills","Wetland","Poor Fen","W1402","1402",2008,"Transportation",0.00534
55.618637,-114.071823,"Foothills","Wetland","Poor Fen","W722","722",2013,"Transportation",0
55.585331,-113.688354,"Foothills","Wetland","Poor Fen","W723","723",2013,"Transportation",0
54.82724,-115.563065,"Foothills","Wetland","Poor Fen","W877","877",2010,"Transportation",3.3852392
54.686611,-115.556122,"Foothills","Wetland","Poor Fen","W910","910",2010,"Transportation",0
54.548,-116.261368,"Foothills","Wetland","Poor Fen","W941","941",2010,"Transportation",0
54.452568,-115.63842,"Foothills","Wetland","Poor Fen","W943","943",2010,"Transportation",1.7403446
54.556538,-119.940193,"Foothills","Wetland","Poor Fen","W962","962",2011,"Transportation",0
54.568817,-119.633614,"Foothills","Wetland","Poor Fen","W963","963",2011,"Transportation",0
54.558941,-119.280182,"Foothills","Wetland","Poor Fen","W964","964",2011,"Transportation",0
54.329117,-116.306122,"Foothills","Wetland","Poor Fen","W974","974",2008,"Transportation",0
54.28257,-115.62278,"Foothills","Wetland","Poor Fen","W976","976",2008,"Transportation",4.5389547
54.393799,-119.614182,"Foothills","Wetland","Poor Fen","W996","996",2011,"Transportation",0
54.189331,-116.269379,"Foothills","Wetland","Shallow Lake","W1007","1007",2008,"Transportation",0
53.719894,-117.642792,"Foothills","Wetland","Shallow Lake","W1103","1103",2008,"Transportation",2.8577057
53.208466,-115.650589,"Foothills","Wetland","Shallow Lake","W1175","1175",2010,"Transportation",0
53.198906,-115.388504,"Foothills","Wetland","Shallow Lake","W1176","1176",2010,"Transportation",0
52.963455,-115.099663,"Foothills","Wetland","Shallow Lake","W1209","1209",2010,"Transportation",0
52.839851,-115.715553,"Foothills","Wetland","Shallow Lake","W1237","1237",2010,"Transportation",0
52.814526,-115.467941,"Foothills","Wetland","Shallow Lake","W1238","1238",2010,"Transportation",0.1246176
52.811741,-115.120705,"Foothills","Wetland","Shallow Lake","W1239","1239",2010,"Transportation",0
52.590515,-114.898758,"Foothills","Wetland","Shallow Lake","W1269","1269",2014,"Transportation",6.7181956
52.221863,-114.977531,"Foothills","Wetland","Shallow Lake","W1326","1326",2014,"Transportation",7.6424919
52.018738,-115.006264,"Foothills","Wetland","Shallow Lake","W1353","1353",2008,"Transportation",0
51.844158,-115.045753,"Foothills","Wetland","Shallow Lake","W1378","1378",2008,"Transportation",0
51.846592,-114.763763,"Foothills","Wetland","Shallow Lake","W1379","1379",2008,"Transportation",0
51.656414,-114.798325,"Foothills","Wetland","Shallow Lake","W1403","1403",2008,"Transportation",1.015142
55.980568,-119.468948,"Foothills","Wetland","Shallow Lake","W705","705",2012,"Transportation",0
55.43932,-118.893852,"Foothills","Wetland","Shallow Lake","W802","802",2013,"Transportation",0
54.722633,-118.658981,"Foothills","Wetland","Shallow Lake","W933","933",2008,"Transportation",0
54.439407,-117.763863,"Foothills","Wetland","Shallow Lake","W969","969",2011,"Transportation",0.4004675
55.624916,-114.345428,"Foothills","Wetland","Shallow Lake","OGW-721-21","OG-721-21",2015,"Transportation",0
52.205681,-111.68856,"Grassland","Terrestrial","Marsh","1280","1280",2013,"Transportation",0.0262627114924407
52.106796,-112.350281,"Grassland","Terrestrial","Marsh","1306","1306",2013,"Transportation",0
52.087727,-112.009926,"Grassland","Terrestrial","Marsh","1307","1307",2013,"Transportation",0
51.812878,-110.020561,"Grassland","Terrestrial","Marsh","1314","1314",2013,"Transportation",0.627088049645419
51.812878,-110.020561,"Grassland","Terrestrial","Marsh","1314","1314",2016,"Transportation",0.180702698343566
51.949348,-112.400352,"Grassland","Terrestrial","Marsh","1335","1335",2013,"Transportation",0
51.880165,-111.741264,"Grassland","Terrestrial","Marsh","1337","1337",2013,"Transportation",0
51.700825,-110.635551,"Grassland","Terrestrial","Marsh","1341","1341",2013,"Transportation",6.15850876232863
51.700825,-110.635551,"Grassland","Terrestrial","Marsh","1341","1341",2016,"Transportation",7.33883918916575
51.701118,-110.42244,"Grassland","Terrestrial","Marsh","1342","1342",2013,"Transportation",3.07360450464716
51.701118,-110.42244,"Grassland","Terrestrial","Marsh","1342","1342",2016,"Transportation",6.43155940587015
51.646828,-110.099785,"Grassland","Terrestrial","Marsh","1343","1343",2013,"Transportation",1.95678196566177
51.646828,-110.099785,"Grassland","Terrestrial","Marsh","1343","1343",2016,"Transportation",6.07527741879553
51.690331,-111.875153,"Grassland","Terrestrial","Marsh","1364","1364",2012,"Transportation",0
51.690331,-111.875153,"Grassland","Terrestrial","Marsh","1364","1364",2016,"Transportation",0
51.521454,-110.458626,"Grassland","Terrestrial","Marsh","1369","1369",2012,"Transportation",0.670591599707465
51.521454,-110.458626,"Grassland","Terrestrial","Marsh","1369","1369",2015,"Transportation",0.670438948471968
51.522919,-111.884567,"Grassland","Terrestrial","Marsh","1389","1389",2012,"Transportation",0
51.522919,-111.884567,"Grassland","Terrestrial","Marsh","1389","1389",2016,"Transportation",0.483305091111998
51.384136,-111.077873,"Grassland","Terrestrial","Marsh","1392","1392",2014,"Transportation",2.87214045859498
51.398434,-110.77002,"Grassland","Terrestrial","Marsh","1393","1393",2015,"Transportation",0
51.548641,-113.706932,"Grassland","Terrestrial","Marsh","1407","1407",2013,"Transportation",0
51.412235,-112.587357,"Grassland","Terrestrial","Marsh","1411","1411",2012,"Transportation",3.78172681630904
51.412235,-112.587357,"Grassland","Terrestrial","Marsh","1411","1411",2016,"Transportation",4.24221564185393
51.21452,-111.136772,"Grassland","Terrestrial","Marsh","1416","1416",2014,"Transportation",0
51.179108,-110.888245,"Grassland","Terrestrial","Marsh","1417","1417",2012,"Transportation",0.178718864572858
51.179108,-110.888245,"Grassland","Terrestrial","Marsh","1417","1417",2015,"Transportation",0.178810821039483
51.113495,-110.340263,"Grassland","Terrestrial","Marsh","1419","1419",2012,"Transportation",0
51.113495,-110.340263,"Grassland","Terrestrial","Marsh","1419","1419",2015,"Transportation",0
51.225536,-112.269989,"Grassland","Terrestrial","Marsh","1435","1435",2008,"Transportation",0.761020949341759
51.225536,-112.269989,"Grassland","Terrestrial","Marsh","1435","1435",2015,"Transportation",0.761019965076661
51.101788,-111.487175,"Grassland","Terrestrial","Marsh","1438","1438",2011,"Transportation",0
51.101788,-111.487175,"Grassland","Terrestrial","Marsh","1438","1438",2013,"Transportation",0
51.026218,-111.178215,"Grassland","Terrestrial","Marsh","1439","1439",2011,"Transportation",9.77074103968414
51.026218,-111.178215,"Grassland","Terrestrial","Marsh","1439","1439",2013,"Transportation",0
51.203373,-114.092514,"Grassland","Terrestrial","Marsh","1451","1451",2010,"Transportation",0
51.203373,-114.092514,"Grassland","Terrestrial","Marsh","1451","1451",2016,"Transportation",0
51.183567,-113.851097,"Grassland","Terrestrial","Marsh","1452","1452",2010,"Transportation",0
51.08305,-112.906815,"Grassland","Terrestrial","Marsh","1455","1455",2014,"Transportation",0
50.953686,-111.546654,"Grassland","Terrestrial","Marsh","1460","1460",2011,"Transportation",4.02061210896162
50.953686,-111.546654,"Grassland","Terrestrial","Marsh","1460","1460",2013,"Transportation",0
51.047684,-113.795387,"Grassland","Terrestrial","Marsh","1473","1473",2010,"Transportation",3.19292137260955
51.047684,-113.795387,"Grassland","Terrestrial","Marsh","1473","1473",2016,"Transportation",2.81802885204861
50.964474,-113.316635,"Grassland","Terrestrial","Marsh","1475","1475",2014,"Transportation",0
50.486595,-111.091148,"Grassland","Terrestrial","Marsh","1503","1503",2014,"Transportation",0
50.443134,-110.786758,"Grassland","Terrestrial","Marsh","1504","1504",2014,"Transportation",7.96558437233128
50.380306,-110.307625,"Grassland","Terrestrial","Marsh","1506","1506",2007,"Transportation",2.8765284973766
50.380306,-110.307625,"Grassland","Terrestrial","Marsh","1506","1506",2015,"Transportation",2.87695294043686
50.635616,-113.946289,"Grassland","Terrestrial","Marsh","1512","1512",2009,"Transportation",0
50.635616,-113.946289,"Grassland","Terrestrial","Marsh","1512","1512",2015,"Transportation",0
50.260353,-112.086037,"Grassland","Terrestrial","Marsh","1538","1538",2010,"Transportation",0
50.260353,-112.086037,"Grassland","Terrestrial","Marsh","1538","1538",2016,"Transportation",0
50.221924,-111.808769,"Grassland","Terrestrial","Marsh","1539","1539",2010,"Transportation",6.80635869514253
50.221924,-111.808769,"Grassland","Terrestrial","Marsh","1539","1539",2016,"Transportation",7.24520116291691
50.018612,-110.142075,"Grassland","Terrestrial","Marsh","1545","1545",2007,"Transportation",0
50.018612,-110.142075,"Grassland","Terrestrial","Marsh","1545","1545",2015,"Transportation",0
49.960526,-111.218658,"Grassland","Terrestrial","Marsh","1559","1559",2011,"Transportation",1.93628563155988
49.960526,-111.218658,"Grassland","Terrestrial","Marsh","1559","1559",2013,"Transportation",0
49.918877,-111.014114,"Grassland","Terrestrial","Marsh","1560","1560",2011,"Transportation",0
49.918877,-111.014114,"Grassland","Terrestrial","Marsh","1560","1560",2013,"Transportation",0
49.584583,-112.235481,"Grassland","Terrestrial","Marsh","1607","1607",2012,"Transportation",6.70942296043205
49.447514,-113.165291,"Grassland","Terrestrial","Marsh","1621","1621",2011,"Transportation",0.910543869965362
49.447514,-113.165291,"Grassland","Terrestrial","Marsh","1621","1621",2013,"Transportation",0
49.380474,-112.554527,"Grassland","Terrestrial","Marsh","1623","1623",2011,"Transportation",0
49.380474,-112.554527,"Grassland","Terrestrial","Marsh","1623","1623",2013,"Transportation",0
49.100117,-110.425667,"Grassland","Terrestrial","Marsh","1631","1631",2014,"Transportation",2.16546115850712
49.305336,-113.153824,"Grassland","Terrestrial","Marsh","1638","1638",2011,"Transportation",3.01041804756948
49.305336,-113.153824,"Grassland","Terrestrial","Marsh","1638","1638",2013,"Transportation",0
49.201641,-112.407562,"Grassland","Terrestrial","Marsh","1641","1641",2012,"Transportation",1.00856106433133
49.126488,-113.182915,"Grassland","Terrestrial","Marsh","1651","1651",2010,"Transportation",2.26483449907158
49.126488,-113.182915,"Grassland","Terrestrial","Marsh","1651","1651",2016,"Transportation",3.75429995126161
49.045753,-112.432732,"Grassland","Terrestrial","Marsh","1654","1654",2014,"Transportation",0
52.137676,-110.796417,"Grassland","Terrestrial","Marsh","OG-1283-1","OG-1283-1",2011,"Transportation",0
51.829441,-111.513512,"Grassland","Terrestrial","Marsh","OG-1338-1","OG-1338-1",2011,"Transportation",0
51.08305,-112.906815,"Grassland","Terrestrial","Marsh","OG-1455-1","OG-1455-1",2011,"Transportation",0
50.697739,-112.45594,"Grassland","Terrestrial","Marsh","OG-1498-1","OG-1498-1",2012,"Transportation",0
49.207878,-112.653221,"Grassland","Terrestrial","Marsh","OG-1640-1","OG-1640-1",2011,"Transportation",0
49.04185,-111.05324,"Grassland","Terrestrial","Marsh","OG-1646-1","OG-1646-1",2012,"Transportation",0
49.045753,-112.432732,"Grassland","Terrestrial","Marsh","OG-1654-5","OG-1654-5",2009,"Transportation",0
52.066765,-110.288818,"Grassland","Terrestrial","Swamp","1285","1285",2013,"Transportation",7.81554311197609
52.066765,-110.288818,"Grassland","Terrestrial","Swamp","1285","1285",2016,"Transportation",10.0664508871726
51.886597,-110.307915,"Grassland","Terrestrial","Swamp","1313","1313",2013,"Transportation",0
51.886597,-110.307915,"Grassland","Terrestrial","Swamp","1313","1313",2016,"Transportation",0
52.071507,-110.520279,"Grassland","Terrestrial","Wet Meadow","1284","1284",2013,"Transportation",1.57207103563748
52.071507,-110.520279,"Grassland","Terrestrial","Wet Meadow","1284","1284",2016,"Transportation",0.521493754745048
51.909885,-110.562592,"Grassland","Terrestrial","Wet Meadow","1312","1312",2013,"Transportation",2.47719413702709
51.909885,-110.562592,"Grassland","Terrestrial","Wet Meadow","1312","1312",2016,"Transportation",6.16567651884037
51.464886,-110.134605,"Grassland","Terrestrial","Wet Meadow","1370","1370",2012,"Transportation",9.9934899934011
51.464886,-110.134605,"Grassland","Terrestrial","Wet Meadow","1370","1370",2015,"Transportation",9.99372736249704
51.572464,-112.474205,"Grassland","Terrestrial","Wet Meadow","1387","1387",2012,"Transportation",0
51.572464,-112.474205,"Grassland","Terrestrial","Wet Meadow","1387","1387",2016,"Transportation",0
51.284584,-110.260117,"Grassland","Terrestrial","Wet Meadow","1395","1395",2012,"Transportation",0
51.284584,-110.260117,"Grassland","Terrestrial","Wet Meadow","1395","1395",2015,"Transportation",0
51.373363,-114.022156,"Grassland","Terrestrial","Wet Meadow","1429","1429",2010,"Transportation",6.24963727866027
51.373363,-114.022156,"Grassland","Terrestrial","Wet Meadow","1429","1429",2016,"Transportation",4.46516234179851
51.230656,-112.634445,"Grassland","Terrestrial","Wet Meadow","1434","1434",2008,"Transportation",1.63458587227474
51.230656,-112.634445,"Grassland","Terrestrial","Wet Meadow","1434","1434",2015,"Transportation",1.78519129769149
50.87767,-110.086479,"Grassland","Terrestrial","Wet Meadow","1443","1443",2010,"Transportation",4.86512676560254
50.87767,-110.086479,"Grassland","Terrestrial","Wet Meadow","1443","1443",2016,"Transportation",4.54074529251896
51.183567,-113.851097,"Grassland","Terrestrial","Wet Meadow","1452B","1452B",2016,"Transportation",0.577832944957297
50.562279,-110.20327,"Grassland","Terrestrial","Wet Meadow","1486","1486",2010,"Transportation",4.22044142713712
50.562279,-110.20327,"Grassland","Terrestrial","Wet Meadow","1486","1486",2016,"Transportation",4.38042906288158
50.081772,-113.789474,"Grassland","Terrestrial","Wet Meadow","1567","1567",2009,"Transportation",0.316710942134103
50.081772,-113.789474,"Grassland","Terrestrial","Wet Meadow","1567","1567",2016,"Transportation",0
49.562969,-110.831818,"Grassland","Terrestrial","Wet Meadow","1595","1595",2016,"Transportation",0.570448511952117
49.061848,-111.235756,"Grassland","Terrestrial","Wet Meadow","1645","1645",2009,"Transportation",1.57848115585806
49.061848,-111.235756,"Grassland","Terrestrial","Wet Meadow","1645","1645",2016,"Transportation",2.35210698361814
49.380474,-112.554527,"Grassland","Wetland","Alkali Fen","W1623","1623",2011,"Transportation",0
52.260727,-112.000008,"Grassland","Wetland","Marsh","W1279","1279",2013,"Transportation",3.1385902
52.219337,-111.400436,"Grassland","Wetland","Marsh","W1281","1281",2013,"Transportation",0.4480039
52.137676,-110.796417,"Grassland","Wetland","Marsh","W1283","1283",2013,"Transportation",1.7443156
52.066765,-110.288818,"Grassland","Wetland","Marsh","W1285","1285",2013,"Transportation",1.196353
52.106796,-112.350281,"Grassland","Wetland","Marsh","W1306","1306",2013,"Transportation",0.0566864
52.087727,-112.009926,"Grassland","Wetland","Marsh","W1307","1307",2013,"Transportation",0
52.001896,-111.194672,"Grassland","Wetland","Marsh","W1310","1310",2013,"Transportation",2.3650846
51.938274,-110.911171,"Grassland","Wetland","Marsh","W1311","1311",2013,"Transportation",1.2979679
51.949348,-112.400352,"Grassland","Wetland","Marsh","W1335","1335",2013,"Transportation",0
51.934284,-112.057968,"Grassland","Wetland","Marsh","W1336","1336",2013,"Transportation",0
51.829441,-111.513512,"Grassland","Wetland","Marsh","W1338","1338",2013,"Transportation",1.4149302
51.778267,-110.950378,"Grassland","Wetland","Marsh","W1340","1340",2013,"Transportation",3.2503354
51.720058,-112.105583,"Grassland","Wetland","Marsh","W1363","1363",2012,"Transportation",1.9363762
51.720058,-112.105583,"Grassland","Wetland","Marsh","W1363","1363",2016,"Transportation",2.982007
51.684143,-111.629646,"Grassland","Wetland","Marsh","W1365","1365",2014,"Transportation",0
51.521454,-110.458626,"Grassland","Wetland","Marsh","W1369","1369",2012,"Transportation",0
51.521454,-110.458626,"Grassland","Wetland","Marsh","W1369","1369",2015,"Transportation",0
51.464886,-110.134605,"Grassland","Wetland","Marsh","W1370","1370",2012,"Transportation",0
51.464886,-110.134605,"Grassland","Wetland","Marsh","W1370","1370",2015,"Transportation",0
51.660389,-113.029747,"Grassland","Wetland","Marsh","W1385","1385",2014,"Transportation",9.7269779
51.332428,-110.549271,"Grassland","Wetland","Marsh","W1394","1394",2012,"Transportation",6.1672594
51.332428,-110.549271,"Grassland","Wetland","Marsh","W1394","1394",2015,"Transportation",13.4174918
51.509693,-113.403748,"Grassland","Wetland","Marsh","W1408","1408",2014,"Transportation",6.8649563
51.479015,-112.805328,"Grassland","Wetland","Marsh","W1410","1410",2014,"Transportation",4.4152985
51.299282,-111.666855,"Grassland","Wetland","Marsh","W1414","1414",2014,"Transportation",0.1163971
51.373363,-114.022156,"Grassland","Wetland","Marsh","W1429","1429",2010,"Transportation",2.5314203
51.373363,-114.022156,"Grassland","Wetland","Marsh","W1429","1429",2016,"Transportation",4.0516563
51.361668,-113.435425,"Grassland","Wetland","Marsh","W1431","1431",2014,"Transportation",4.5485831
51.285931,-113.162788,"Grassland","Wetland","Marsh","W1432","1432",2014,"Transportation",2.1675359
51.225536,-112.269989,"Grassland","Wetland","Marsh","W1435","1435",2008,"Transportation",0
51.225536,-112.269989,"Grassland","Wetland","Marsh","W1435","1435",2015,"Transportation",0
51.158115,-112.060234,"Grassland","Wetland","Marsh","W1436","1436",2008,"Transportation",0.7496714
51.158115,-112.060234,"Grassland","Wetland","Marsh","W1436","1436",2015,"Transportation",0.7574804
51.105412,-111.760864,"Grassland","Wetland","Marsh","W1437","1437",2011,"Transportation",0
51.101788,-111.487175,"Grassland","Wetland","Marsh","W1438","1438",2011,"Transportation",3.0773222
51.026218,-111.178215,"Grassland","Wetland","Marsh","W1439","1439",2011,"Transportation",0
50.968857,-110.58252,"Grassland","Wetland","Marsh","W1441","1441",2012,"Transportation",0
50.962753,-110.353027,"Grassland","Wetland","Marsh","W1442","1442",2012,"Transportation",0.4265735
50.87767,-110.086479,"Grassland","Wetland","Marsh","W1443","1443",2010,"Transportation",3.1061723
50.87767,-110.086479,"Grassland","Wetland","Marsh","W1443","1443",2016,"Transportation",4.5126612
51.183567,-113.851097,"Grassland","Wetland","Marsh","W1452","1452",2010,"Transportation",8.2061368
51.183567,-113.851097,"Grassland","Wetland","Marsh","W1452","1452",2016,"Transportation",7.4871418
51.160454,-113.244972,"Grassland","Wetland","Marsh","W1454","1454",2014,"Transportation",1.207599
51.08305,-112.906815,"Grassland","Wetland","Marsh","W1455","1455",2014,"Transportation",3.0914935
50.936085,-111.830009,"Grassland","Wetland","Marsh","W1459","1459",2011,"Transportation",2.0254955
50.953686,-111.546654,"Grassland","Wetland","Marsh","W1460","1460",2011,"Transportation",3.9374085
50.907532,-111.286209,"Grassland","Wetland","Marsh","W1461","1461",2011,"Transportation",1.4552633
50.752064,-110.390587,"Grassland","Wetland","Marsh","W1464","1464",2012,"Transportation",1.6475439
50.750031,-110.18914,"Grassland","Wetland","Marsh","W1465","1465",2010,"Transportation",0
50.750031,-110.18914,"Grassland","Wetland","Marsh","W1465","1465",2016,"Transportation",3.9328548
50.976761,-113.569595,"Grassland","Wetland","Marsh","W1474","1474",2014,"Transportation",6.3199234
50.964474,-113.316635,"Grassland","Wetland","Marsh","W1475","1475",2014,"Transportation",0
50.945747,-112.984711,"Grassland","Wetland","Marsh","W1476","1476",2014,"Transportation",1.8880858
50.880524,-112.734695,"Grassland","Wetland","Marsh","W1477","1477",2008,"Transportation",0.4962239
50.803802,-112.151886,"Grassland","Wetland","Marsh","W1479","1479",2013,"Transportation",3.0911217
50.764927,-111.83046,"Grassland","Wetland","Marsh","W1480","1480",2011,"Transportation",0
50.746773,-111.609749,"Grassland","Wetland","Marsh","W1481","1481",2011,"Transportation",3.0844264
50.67247,-111.057953,"Grassland","Wetland","Marsh","W1483","1483",2012,"Transportation",3.4602474
50.600151,-110.453819,"Grassland","Wetland","Marsh","W1485","1485",2012,"Transportation",0
50.837601,-113.578979,"Grassland","Wetland","Marsh","W1494","1494",2012,"Transportation",1.1453598
50.697739,-112.45594,"Grassland","Wetland","Marsh","W1498","1498",2013,"Transportation",13.4142035
50.669537,-112.207153,"Grassland","Wetland","Marsh","W1499","1499",2013,"Transportation",5.7168382
50.588234,-111.902893,"Grassland","Wetland","Marsh","W1500","1500",2010,"Transportation",0
50.588234,-111.902893,"Grassland","Wetland","Marsh","W1500","1500",2011,"Transportation",0
50.588234,-111.902893,"Grassland","Wetland","Marsh","W1500","1500",2016,"Transportation",5.9446466
50.443134,-110.786758,"Grassland","Wetland","Marsh","W1504","1504",2014,"Transportation",4.0569923
50.404125,-110.599663,"Grassland","Wetland","Marsh","W1505","1505",2014,"Transportation",4.014306
50.550644,-113.11792,"Grassland","Wetland","Marsh","W1515","1515",2012,"Transportation",0
50.542095,-112.882713,"Grassland","Wetland","Marsh","W1516","1516",2013,"Transportation",2.179692
50.517685,-112.549667,"Grassland","Wetland","Marsh","W1517","1517",2013,"Transportation",2.1995536
50.31171,-111.143631,"Grassland","Wetland","Marsh","W1522","1522",2014,"Transportation",0
50.268253,-110.866264,"Grassland","Wetland","Marsh","W1523","1523",2014,"Transportation",1.8082657
50.450142,-113.659668,"Grassland","Wetland","Marsh","W1532","1532",2012,"Transportation",0.0134711
50.43446,-113.452827,"Grassland","Wetland","Marsh","W1533","1533",2012,"Transportation",1.3287099
50.403221,-113.142487,"Grassland","Wetland","Marsh","W1534","1534",2012,"Transportation",2.3727035
50.285,-112.352592,"Grassland","Wetland","Marsh","W1537","1537",2013,"Transportation",2.8577309
50.260353,-112.086037,"Grassland","Wetland","Marsh","W1538","1538",2010,"Transportation",2.7246851
50.260353,-112.086037,"Grassland","Wetland","Marsh","W1538","1538",2016,"Transportation",5.4561394
50.165653,-111.242348,"Grassland","Wetland","Marsh","W1541","1541",2012,"Transportation",2.7554462
50.090096,-110.946297,"Grassland","Wetland","Marsh","W1542","1542",2014,"Transportation",0
50.074966,-110.703575,"Grassland","Wetland","Marsh","W1543","1543",2014,"Transportation",19.0501179
50.092964,-112.415634,"Grassland","Wetland","Marsh","W1555","1555",2014,"Transportation",0
50.003742,-111.578972,"Grassland","Wetland","Marsh","W1558","1558",2008,"Transportation",2.589547
49.918877,-111.014114,"Grassland","Wetland","Marsh","W1560","1560",2011,"Transportation",1.8699898
49.919498,-110.721718,"Grassland","Wetland","Marsh","W1561","1561",2011,"Transportation",0.758397
49.883038,-110.436813,"Grassland","Wetland","Marsh","W1562","1562",2012,"Transportation",0.2627882
50.011517,-112.921288,"Grassland","Wetland","Marsh","W1570","1570",2014,"Transportation",5.4434086
49.925816,-112.371689,"Grassland","Wetland","Marsh","W1572","1572",2014,"Transportation",4.0881543
49.896278,-112.10746,"Grassland","Wetland","Marsh","W1573","1573",2011,"Transportation",0
49.896278,-112.10746,"Grassland","Wetland","Marsh","W1573","1573",2015,"Transportation",2.9482472
49.83321,-111.856102,"Grassland","Wetland","Marsh","W1574","1574",2009,"Transportation",0
49.83321,-111.856102,"Grassland","Wetland","Marsh","W1574","1574",2015,"Transportation",0
49.77964,-111.309196,"Grassland","Wetland","Marsh","W1576","1576",2011,"Transportation",0
49.729866,-111.022934,"Grassland","Wetland","Marsh","W1577","1577",2011,"Transportation",0
49.69857,-110.767006,"Grassland","Wetland","Marsh","W1578","1578",2011,"Transportation",3.0447646
49.811783,-112.968109,"Grassland","Wetland","Marsh","W1587","1587",2014,"Transportation",17.2875423
49.743179,-112.16703,"Grassland","Wetland","Marsh","W1590","1590",2009,"Transportation",0
49.644451,-111.661781,"Grassland","Wetland","Marsh","W1592","1592",2009,"Transportation",3.0475668
49.637825,-111.392174,"Grassland","Wetland","Marsh","W1593","1593",2011,"Transportation",1.6741691
49.637825,-111.392174,"Grassland","Wetland","Marsh","W1593","1593",2016,"Transportation",5.4053567
49.525253,-110.572441,"Grassland","Wetland","Marsh","W1596","1596",2012,"Transportation",2.9668338
49.466656,-110.295204,"Grassland","Wetland","Marsh","W1597","1597",2012,"Transportation",12.3362662
49.646912,-112.838814,"Grassland","Wetland","Marsh","W1605","1605",2011,"Transportation",22.285778
49.574409,-112.45948,"Grassland","Wetland","Marsh","W1606","1606",2011,"Transportation",0.969739
49.395493,-111.232903,"Grassland","Wetland","Marsh","W1611","1611",2009,"Transportation",3.0443026
49.357346,-110.870064,"Grassland","Wetland","Marsh","W1612","1612",2009,"Transportation",3.2550525
49.447514,-113.165291,"Grassland","Wetland","Marsh","W1621","1621",2011,"Transportation",0
49.471233,-112.854454,"Grassland","Wetland","Marsh","W1622","1622",2011,"Transportation",0.567257
49.363445,-112.332726,"Grassland","Wetland","Marsh","W1624","1624",2012,"Transportation",3.3316544
49.35767,-112.039963,"Grassland","Wetland","Marsh","W1625","1625",2012,"Transportation",0.3464598
49.327721,-111.802391,"Grassland","Wetland","Marsh","W1626","1626",2012,"Transportation",0.9469209
49.215382,-111.217354,"Grassland","Wetland","Marsh","W1628","1628",2010,"Transportation",4.6140251
49.215382,-111.217354,"Grassland","Wetland","Marsh","W1628","1628",2016,"Transportation",8.0523614
49.17863,-110.98966,"Grassland","Wetland","Marsh","W1629","1629",2009,"Transportation",0
49.17863,-110.98966,"Grassland","Wetland","Marsh","W1629","1629",2016,"Transportation",0.8612195
49.100117,-110.425667,"Grassland","Wetland","Marsh","W1631","1631",2014,"Transportation",9.2288612
49.096806,-110.153671,"Grassland","Wetland","Marsh","W1632","1632",2014,"Transportation",6.1575454
49.417633,-113.998138,"Grassland","Wetland","Marsh","W1635","1635",2008,"Transportation",2.666374
49.417633,-113.998138,"Grassland","Wetland","Marsh","W1635","1635",2015,"Transportation",5.3649031
49.305336,-113.153824,"Grassland","Wetland","Marsh","W1638","1638",2011,"Transportation",2.7598096
49.284225,-112.923218,"Grassland","Wetland","Marsh","W1639","1639",2011,"Transportation",0
49.207878,-112.653221,"Grassland","Wetland","Marsh","W1640","1640",2010,"Transportation",0
49.173023,-112.103226,"Grassland","Wetland","Marsh","W1642","1642",2012,"Transportation",1.0043257
49.126488,-113.182915,"Grassland","Wetland","Marsh","W1651","1651",2010,"Transportation",8.1547407
49.126488,-113.182915,"Grassland","Wetland","Marsh","W1651","1651",2016,"Transportation",9.5331053
52.205681,-111.68856,"Grassland","Wetland","Shallow Lake","W1280","1280",2013,"Transportation",0
52.166245,-111.17392,"Grassland","Wetland","Shallow Lake","W1282","1282",2013,"Transportation",9.1767431
52.060646,-111.69577,"Grassland","Wetland","Shallow Lake","W1308","1308",2013,"Transportation",0
52.011173,-111.471664,"Grassland","Wetland","Shallow Lake","W1309","1309",2013,"Transportation",1.4885532
51.880165,-111.741264,"Grassland","Wetland","Shallow Lake","W1337","1337",2013,"Transportation",6.7350075
51.804237,-111.278137,"Grassland","Wetland","Shallow Lake","W1339","1339",2013,"Transportation",1.3526422
