"Latitude","Longitude","NRNAME","Protocol","WetlandType","WSite","Site","Year","Species","PA"
57.713856,-113.323944,"Boreal","Wetland","Bog","W352","352",2010,"Equisetum sylvaticum",1
57.68264,-112.992203,"Boreal","Wetland","Bog","W353","353",2010,"Rhododendron groenlandicum",1
57.685524,-112.631378,"Boreal","Wetland","Rich Fen","W354","354",2010,"Rumex occidentalis",1
57.605453,-112.314194,"Boreal","Wetland","Poor Fen","W355","355",2014,"Salix planifolia",1
57.571739,-112.023201,"Boreal","Wetland","Bog","W356","356",2014,"Calla palustris",1
57.548332,-111.660538,"Boreal","Wetland","Marsh","W357","357",2014,"Elymus trachycaulus",1
57.497894,-111.375656,"Boreal","Wetland","Wet Meadow","W358","358",2015,"Potamogeton richardsonii",1
57.454884,-111.054222,"Boreal","Wetland","Bog","W359","359",2015,"Nuphar variegata",1
59.510143,-111.286217,"Canadian Shield","Wetland","Poor Fen","W36","36",2012,"Rumex occidentalis",1
57.468082,-110.709099,"Boreal","Wetland","Poor Fen","W360","360",2015,"Nuphar variegata",1
57.375259,-110.357719,"Boreal","Wetland","Bog","W361","361",2011,"Equisetum hyemale",1
57.377434,-110.07328,"Boreal","Wetland","Bog","W362","362",2011,"Nuphar variegata",1
59.482281,-110.956512,"Canadian Shield","Wetland","Marsh","W37","37",2012,"Hippuris vulgaris",1
57.833443,-116.360657,"Boreal","Wetland","Bog","W373","373",2008,"Rhododendron groenlandicum",1
57.790741,-116.011223,"Boreal","Wetland","Poor Fen","W374","374",2008,"Rhododendron groenlandicum",1
57.736629,-115.726326,"Boreal","Wetland","Poor Fen","W375","375",2008,"Salix bebbiana",1
59.464947,-110.522453,"Canadian Shield","Wetland","Poor Fen","W38","38",2013,"Salix planifolia",1
57.568283,-113.389854,"Boreal","Wetland","Bog","W382","382",2010,"Drosera rotundifolia",1
57.537735,-113.120346,"Boreal","Wetland","Poor Fen","W383","383",2010,"Viola palustris",1
57.482895,-112.775536,"Boreal","Wetland","Bog","W384","384",2010,"Rhododendron groenlandicum",1
57.479927,-112.38398,"Boreal","Wetland","Poor Fen","W385","385",2014,"Comarum palustre",1
57.38456,-112.092293,"Boreal","Wetland","Bog","W386","386",2014,"Rhododendron groenlandicum",1
57.372757,-111.760498,"Boreal","Wetland","Marsh","W387","387",2014,"Drosera rotundifolia",1
57.341125,-111.48172,"Boreal","Wetland","Rich Fen","W388","388",2015,"Nuphar variegata",1
57.299912,-111.113747,"Boreal","Wetland","Wet Meadow","W389","389",2015,"Equisetum fluviatile",1
59.395153,-110.222572,"Canadian Shield","Wetland","Poor Fen","W39","39",2013,"Lycopodium annotinum",1
57.268986,-110.721565,"Boreal","Wetland","Poor Fen","W390","390",2015,"Potamogeton robbinsii",1
57.260525,-110.455292,"Boreal","Wetland","Bog","W391","391",2011,"Triglochin maritima",1
57.174755,-110.14296,"Boreal","Wetland","Bog","W392","392",2011,"Myrica gale",1
57.733917,-118.379807,"Boreal","Wetland","Poor Fen","W397","397",2012,"Equisetum palustre",1
57.739853,-118.077888,"Boreal","Wetland","Marsh","W398","398",2012,"Sagittaria cuneata",1
57.703064,-117.774681,"Boreal","Wetland","Shallow Lake","W399","399",2012,"Equisetum arvense",1
59.919476,-111.43428,"Canadian Shield","Wetland","Poor Fen","W4","4",2012,"Rhododendron tomentosum",1
59.992634,-119.732986,"Boreal","Wetland","Bog","W40","40",2014,"Myrica gale",1
57.584728,-115.434669,"Boreal","Wetland","Marsh","W406","406",2013,"Equisetum arvense",1
57.508667,-115.175079,"Boreal","Wetland","Marsh","W407","407",2013,"Persicaria amphibia",1
57.492027,-114.845024,"Boreal","Wetland","Marsh","W408","408",2013,"Nuphar variegata",1
59.946846,-119.345093,"Boreal","Wetland","Bog","W41","41",2014,"Myrica gale",1
57.38126,-113.492157,"Boreal","Wetland","Rich Fen","W412","412",2015,"Rhododendron groenlandicum",1
57.323273,-113.110275,"Boreal","Wetland","Bog","W413","413",2015,"Myrica gale",1
57.294983,-112.846794,"Boreal","Wetland","Bog","W414","414",2015,"Ceratophyllum demersum",1
57.246872,-112.510162,"Boreal","Wetland","Poor Fen","W415","415",2011,"Lemna trisulca",1
57.262726,-112.114517,"Boreal","Wetland","Bog","W416","416",2011,"Lemna turionifera",1
57.194435,-111.831306,"Boreal","Wetland","Bog","W417","417",2012,"Scutellaria galericulata",1
57.196716,-111.562981,"Boreal","Wetland","Marsh","W418","418",2013,"Scutellaria galericulata",1
57.150703,-111.222115,"Boreal","Wetland","Shallow Lake","W419","419",2014,"Nuphar variegata",1
57.12814,-110.874931,"Boreal","Wetland","Bog","W420","420",2013,"Calla palustris",1
57.056065,-110.574104,"Boreal","Wetland","Marsh","W421","421",2012,"Nuphar variegata",1
56.990757,-110.242638,"Boreal","Wetland","Bog","W422","422",2011,"Rhododendron groenlandicum",1
57.572441,-118.473648,"Boreal","Wetland","Shallow Lake","W427","427",2012,"Salix planifolia",1
57.568111,-118.121078,"Boreal","Wetland","Poor Fen","W428","428",2012,"Equisetum sylvaticum",1
57.544125,-117.802765,"Boreal","Wetland","Marsh","W429","429",2012,"Glyceria borealis",1
57.399391,-115.440613,"Boreal","Wetland","Shallow Lake","W436","436",2013,"Equisetum arvense",1
57.338673,-115.147408,"Boreal","Wetland","Shallow Lake","W437","437",2013,"Triglochin palustris",1
57.335743,-114.848801,"Boreal","Wetland","Bog","W438","438",2013,"Rumex occidentalis",1
57.201565,-113.577225,"Boreal","Wetland","Bog","W442","442",2015,"Nuphar variegata",1
57.134647,-113.191315,"Boreal","Wetland","Bog","W443","443",2015,"Rumex occidentalis",1
57.164497,-112.87368,"Boreal","Wetland","Bog","W444","444",2015,"Rumex occidentalis",1
57.102642,-112.584282,"Boreal","Wetland","Poor Fen","W445","445",2011,"Myrica gale",1
57.059208,-112.259789,"Boreal","Wetland","Marsh","W446","446",2011,"Lemna turionifera",1
57.008949,-111.88485,"Boreal","Wetland","Marsh","W447","447",2012,"Equisetum fluviatile",1
56.976021,-111.28054,"Boreal","Wetland","Poor Fen","W449","449",2013,"Carex disperma",1
56.909969,-110.963531,"Boreal","Wetland","Bog","W450","450",2013,"Calla palustris",1
56.852806,-110.575729,"Boreal","Wetland","Marsh","W451","451",2011,"Calla palustris",1
56.856949,-110.307251,"Boreal","Wetland","Poor Fen","W452","452",2011,"Comarum palustre",1
57.423565,-118.488312,"Boreal","Wetland","Bog","W457","457",2012,"Equisetum arvense",1
57.361053,-118.200798,"Boreal","Wetland","Poor Fen","W458","458",2012,"Scutellaria galericulata",1
57.360245,-117.821838,"Boreal","Wetland","Shallow Lake","W459","459",2012,"Equisetum palustre",1
57.207367,-115.556686,"Boreal","Wetland","Bog","W466","466",2013,"Betula papyrifera",1
57.188461,-115.144821,"Boreal","Wetland","Marsh","W467","467",2013,"Rumex occidentalis",1
57.12431,-114.855614,"Boreal","Wetland","Poor Fen","W468","468",2013,"Drosera rotundifolia",1
56.993168,-113.571747,"Boreal","Wetland","Rich Fen","W472","472",2015,"Nuphar variegata",1
57.02507,-113.249763,"Boreal","Wetland","Rich Fen","W473","473",2015,"Myrica gale",1
56.952862,-112.872215,"Boreal","Wetland","Bog","W474","474",2015,"Myrica gale",1
56.959236,-112.631226,"Boreal","Wetland","Marsh","W475","475",2011,"Rumex occidentalis",1
56.894363,-112.319595,"Boreal","Wetland","Poor Fen","W476","476",2011,"Myrica gale",1
56.868309,-111.964401,"Boreal","Wetland","Bog","W477","477",2012,"Scutellaria galericulata",1
56.848339,-111.667648,"Boreal","Wetland","Poor Fen","W478","478",2013,"Lycopus asper",1
56.755344,-111.322632,"Boreal","Wetland","Poor Fen","W479","479",2013,"Rumex occidentalis",1
56.739231,-110.993187,"Boreal","Wetland","Shallow Lake","W480","480",2013,"Equisetum palustre",1
56.698807,-110.673233,"Boreal","Wetland","Bog","W481","481",2011,"Salix pedicellaris",1
56.648621,-110.33329,"Boreal","Wetland","Bog","W482","482",2011,"Scutellaria galericulata",1
56.651634,-110.02491,"Boreal","Wetland","Poor Fen","W483","483",2011,"Drosera rotundifolia",1
57.296318,-119.8769,"Boreal","Wetland","Bog","W484","484",2007,"Lemna turionifera",1
57.176933,-117.569031,"Boreal","Wetland","Marsh","W491","491",2012,"Lemna turionifera",1
57.163441,-117.215698,"Boreal","Wetland","Marsh","W492","492",2012,"Scutellaria galericulata",1
57.087059,-116.834015,"Boreal","Wetland","Marsh","W493","493",2012,"Persicaria amphibia",1
57.023487,-115.629578,"Boreal","Wetland","Marsh","W497","497",2015,"Lemna turionifera",1
57.003262,-115.287514,"Boreal","Wetland","Wet Meadow","W498","498",2015,"Scutellaria galericulata",1
56.986378,-114.944817,"Boreal","Wetland","Bog","W499","499",2015,"Lemna trisulca",1
59.901665,-111.13752,"Canadian Shield","Wetland","Bog","W5","5",2012,"Equisetum fluviatile",1
56.904362,-114.559021,"Boreal","Wetland","Bog","W500","500",2014,"Comarum palustre",1
56.885067,-114.255661,"Boreal","Wetland","Bog","W501","501",2014,"Rhododendron groenlandicum",1
56.868839,-113.958031,"Boreal","Wetland","Bog","W502","502",2014,"Myrica gale",1
56.732479,-112.732773,"Boreal","Wetland","Shallow Lake","W506","506",2009,"Myrica gale",1
56.703514,-112.361649,"Boreal","Wetland","Bog","W507","507",2009,"Salix bebbiana",1
56.682861,-112.014778,"Boreal","Wetland","Shallow Lake","W508","508",2009,"Calla palustris",1
56.633797,-111.700684,"Boreal","Wetland","Poor Fen","W509","509",2014,"Sarracenia purpurea",1
56.602238,-111.343719,"Boreal","Wetland","Marsh","W510","510",2014,"Equisetum hyemale",1
56.553654,-111.028305,"Boreal","Wetland","Poor Fen","W511","511",2014,"Equisetum fluviatile",1
56.563141,-110.742599,"Boreal","Wetland","Poor Fen","W512","512",2015,"Nuphar variegata",1
56.497036,-110.381218,"Boreal","Wetland","Poor Fen","W513","513",2015,"Calla palustris",1
56.463573,-110.065025,"Boreal","Wetland","Rich Fen","W514","514",2015,"Nuphar variegata",1
57.12088,-119.900093,"Boreal","Wetland","Bog","W515","515",2007,"Myrica gale",1
56.98455,-117.54744,"Boreal","Wetland","Shallow Lake","W522","522",2012,"Equisetum arvense",1
56.979988,-117.263649,"Boreal","Wetland","Marsh","W523","523",2012,"Scutellaria galericulata",1
56.917347,-116.898689,"Boreal","Wetland","Bog","W524","524",2012,"Myrica gale",1
56.86496,-115.657036,"Boreal","Wetland","Wet Meadow","W528","528",2015,"Lemna turionifera",1
56.837563,-115.344734,"Boreal","Wetland","Poor Fen","W529","529",2015,"Potamogeton friesii",1
56.777458,-115.052505,"Boreal","Wetland","Rich Fen","W530","530",2015,"Najas flexilis",1
56.744755,-114.707581,"Boreal","Wetland","Bog","W531","531",2014,"Equisetum hyemale",1
56.760143,-114.332275,"Boreal","Wetland","Poor Fen","W532","532",2014,"Calla palustris",1
56.668095,-114.006927,"Boreal","Wetland","Shallow Lake","W533","533",2014,"Persicaria amphibia",1
56.588074,-112.776077,"Boreal","Wetland","Poor Fen","W537","537",2009,"Myrica gale",1
56.549435,-112.45282,"Boreal","Wetland","Shallow Lake","W538","538",2009,"Tephroseris palustris",1
56.50687,-112.16037,"Boreal","Wetland","Marsh","W539","539",2009,"Equisetum fluviatile",1
59.678719,-114.780563,"Boreal","Wetland","Bog","W54","54",2013,"Myrica gale",1
56.454128,-111.739182,"Boreal","Wetland","Shallow Lake","W540","540",2014,"Rumex occidentalis",1
56.389679,-111.437485,"Boreal","Wetland","Marsh","W541","541",2014,"Scutellaria galericulata",1
56.405643,-111.113083,"Boreal","Wetland","Poor Fen","W542","542",2014,"Scutellaria galericulata",1
56.367294,-110.807022,"Boreal","Wetland","Bog","W543","543",2015,"Nuphar variegata",1
56.315376,-110.536407,"Boreal","Wetland","Poor Fen","W544","544",2015,"Potamogeton natans",1
56.264294,-110.207954,"Boreal","Wetland","Bog","W545","545",2015,"Myrica gale",1
59.67028,-114.419548,"Boreal","Wetland","Bog","W55","55",2013,"Scutellaria galericulata",1
56.826778,-117.636856,"Boreal","Wetland","Marsh","W553","553",2012,"Scutellaria galericulata",1
56.804661,-117.347687,"Boreal","Wetland","Bog","W554","554",2012,"Lemna turionifera",1
56.76223,-117.039635,"Boreal","Wetland","Wet Meadow","W555","555",2012,"Equisetum palustre",1
56.670578,-115.698334,"Boreal","Wetland","Bog","W559","559",2015,"Lemna turionifera",1
59.642456,-114.057098,"Boreal","Wetland","Bog","W56","56",2013,"Ceratophyllum demersum",1
56.651146,-115.323715,"Boreal","Wetland","Rich Fen","W560","560",2015,"Ceratophyllum demersum",1
56.634964,-115.017265,"Boreal","Wetland","Bog","W561","561",2015,"Calla palustris",1
56.596901,-114.647148,"Boreal","Wetland","Poor Fen","W562","562",2014,"Rumex occidentalis",1
56.568848,-114.355988,"Boreal","Wetland","Bog","W563","563",2014,"Calla palustris",1
56.529064,-114.080284,"Boreal","Wetland","Bog","W564","564",2014,"Equisetum sylvaticum",1
56.398125,-112.719238,"Boreal","Wetland","Shallow Lake","W568","568",2009,"Rorippa palustris",1
56.329151,-112.424896,"Boreal","Wetland","Poor Fen","W569","569",2009,"Rumex occidentalis",1
56.333176,-112.122169,"Boreal","Wetland","Marsh","W570","570",2009,"Equisetum fluviatile",1
56.272148,-111.878265,"Boreal","Wetland","Bog","W571","571",2014,"Drosera rotundifolia",1
56.242714,-111.523277,"Boreal","Wetland","Poor Fen","W572","572",2014,"Carex limosa",1
56.217773,-111.191597,"Boreal","Wetland","Bog","W573","573",2014,"Drosera rotundifolia",1
56.174919,-110.900429,"Boreal","Wetland","Rich Fen","W574","574",2015,"Calamagrostis canadensis",1
56.109257,-110.594681,"Boreal","Wetland","Rich Fen","W575","575",2015,"Calla palustris",1
56.107594,-110.323669,"Boreal","Wetland","Poor Fen","W576","576",2015,"Myrica gale",1
56.733891,-119.645256,"Boreal","Wetland","Bog","W578","578",2012,"Carex limosa",1
56.731594,-119.276932,"Boreal","Wetland","Bog","W579","579",2012,"Equisetum fluviatile",1
56.700062,-118.932564,"Boreal","Wetland","Bog","W580","580",2012,"Equisetum fluviatile",1
56.645885,-117.63176,"Boreal","Wetland","Wet Meadow","W584","584",2015,"Rorippa palustris",1
56.626186,-117.39534,"Boreal","Wetland","Wet Meadow","W585","585",2015,"Scutellaria galericulata",1
56.55817,-117.017921,"Boreal","Wetland","Wet Meadow","W586","586",2015,"Lemna turionifera",1
56.55088,-116.733871,"Boreal","Wetland","Poor Fen","W587","587",2013,"Scutellaria galericulata",1
56.568489,-116.374451,"Boreal","Wetland","Wet Meadow","W588","588",2013,"Scutellaria galericulata",1
56.490124,-116.039406,"Boreal","Wetland","Marsh","W589","589",2013,"Scutellaria galericulata",1
56.385468,-114.746071,"Boreal","Wetland","Rich Fen","W593","593",2013,"Salix bebbiana",1
56.345901,-114.465256,"Boreal","Wetland","Bog","W594","594",2013,"Rhododendron groenlandicum",1
56.336475,-114.09919,"Boreal","Wetland","Marsh","W595","595",2013,"Calla palustris",1
56.223064,-112.856621,"Boreal","Wetland","Rich Fen","W599","599",2015,"Potamogeton pusillus",1
59.842426,-110.768616,"Canadian Shield","Wetland","Bog","W6","6",2012,"Equisetum fluviatile",1
56.176392,-112.548492,"Boreal","Wetland","Wet Meadow","W600","600",2015,"Scutellaria galericulata",1
56.145565,-112.27784,"Boreal","Wetland","Poor Fen","W601","601",2015,"Rhododendron groenlandicum",1
56.086975,-111.859787,"Boreal","Wetland","Bog","W602","602",2012,"Calla palustris",1
56.078949,-111.547501,"Boreal","Wetland","Bog","W603","603",2012,"Rhododendron groenlandicum",1
56.039345,-111.209465,"Boreal","Wetland","Poor Fen","W604","604",2011,"Drosera rotundifolia",1
56.004623,-110.947266,"Boreal","Wetland","Bog","W605","605",2012,"Myrica gale",1
55.985703,-110.633621,"Boreal","Wetland","Bog","W606","606",2012,"Rumex britannica",1
55.953419,-110.315483,"Boreal","Wetland","Poor Fen","W607","607",2012,"Scutellaria galericulata",1
55.91721,-110.027626,"Boreal","Wetland","Rich Fen","W608","608",2011,"Rumex occidentalis",1
56.545544,-119.629211,"Boreal","Wetland","Bog","W610","610",2012,"Alnus incana",1
56.541172,-119.269791,"Boreal","Wetland","Marsh","W611","611",2012,"Carex diandra",1
56.500168,-118.954628,"Boreal","Wetland","Shallow Lake","W612","612",2012,"Anthoxanthum hirtum",1
56.436817,-117.657349,"Boreal","Wetland","Wet Meadow","W616","616",2015,"Lemna turionifera",1
56.44331,-117.369858,"Boreal","Wetland","Wet Meadow","W617","617",2015,"Calla palustris",1
56.385921,-117.012878,"Boreal","Wetland","Marsh","W618","618",2007,"Equisetum fluviatile",1
56.385921,-117.012878,"Boreal","Wetland","Rich Fen","W618B","618B",2015,"Ceratophyllum demersum",1
56.345371,-116.711296,"Boreal","Wetland","Bog","W619","619",2013,"Carex limosa",1
56.372555,-116.406296,"Boreal","Wetland","Rich Fen","W620","620",2013,"Lemna turionifera",1
56.331802,-116.141838,"Boreal","Wetland","Poor Fen","W621","621",2013,"Lemna turionifera",1
56.212494,-114.849663,"Boreal","Wetland","Rich Fen","W625","625",2013,"Rumex occidentalis",1
56.22192,-114.478264,"Boreal","Wetland","Wet Meadow","W626","626",2013,"Rumex occidentalis",1
56.181553,-114.14048,"Boreal","Wetland","Poor Fen","W627","627",2013,"Triglochin palustris",1
59.416378,-111.659508,"Boreal","Wetland","Wet Meadow","W63","63",2011,"Lemna turionifera",1
56.047466,-112.83889,"Boreal","Wetland","Rich Fen","W631","631",2015,"Ceratophyllum demersum",1
55.979862,-112.605103,"Boreal","Wetland","Wet Meadow","W632","632",2015,"Lemna turionifera",1
55.970795,-112.23922,"Boreal","Wetland","Rich Fen","W633","633",2015,"Scutellaria galericulata",1
55.959297,-112.013794,"Boreal","Wetland","Bog","W634","634",2012,"Lycopus uniflorus",1
55.89463,-111.675308,"Boreal","Wetland","Shallow Lake","W635","635",2012,"Salix pedicellaris",1
55.881409,-111.402763,"Boreal","Wetland","Bog","W636","636",2012,"Carex aquatilis",1
55.811905,-111.004028,"Boreal","Wetland","Bog","W637","637",2013,"Equisetum sylvaticum",1
55.781212,-110.729614,"Boreal","Wetland","Bog","W638","638",2012,"Lemna trisulca",1
55.747368,-110.403282,"Boreal","Wetland","Poor Fen","W639","639",2012,"Scutellaria galericulata",1
59.31958,-111.284081,"Canadian Shield","Wetland","Wet Meadow","W64","64",2011,"Rorippa palustris",1
55.71085,-110.065269,"Boreal","Wetland","Rich Fen","W640","640",2011,"Salix pedicellaris",1
56.349869,-119.655525,"Boreal","Wetland","Marsh","W642","642",2012,"Rumex occidentalis",1
56.341633,-119.329147,"Boreal","Wetland","Marsh","W643","643",2012,"Rumex occidentalis",1
56.319595,-119.027382,"Boreal","Wetland","Bog","W644","644",2012,"Rhododendron groenlandicum",1
56.257835,-117.671722,"Boreal","Wetland","Marsh","W648","648",2007,"Lemna turionifera",1
56.257835,-117.671722,"Boreal","Wetland","Wet Meadow","W648B","648B",2015,"Calla palustris",1
56.246216,-117.341248,"Parkland","Wetland","Rich Fen","W649","649",2015,"Lemna trisulca",1
59.318275,-110.953598,"Canadian Shield","Wetland","Bog","W65","65",2011,"Scutellaria galericulata",1
56.229439,-117.110107,"Boreal","Wetland","Wet Meadow","W650","650",2015,"Rorippa palustris",1
56.221806,-116.832489,"Boreal","Wetland","Wet Meadow","W651","651",2013,"Scutellaria galericulata",1
56.165104,-116.444389,"Boreal","Wetland","Poor Fen","W652","652",2013,"Rumex occidentalis",1
56.148235,-116.120285,"Boreal","Wetland","Poor Fen","W653","653",2013,"Salix athabascensis",1
56.028576,-114.892906,"Boreal","Wetland","Wet Meadow","W657","657",2013,"Calla palustris",1
56.046543,-114.521767,"Boreal","Wetland","Bog","W658","658",2013,"Myrica gale",1
55.977169,-114.198029,"Boreal","Wetland","Bog","W659","659",2013,"Rhododendron groenlandicum",1
59.29142,-110.63604,"Canadian Shield","Wetland","Bog","W66","66",2014,"Equisetum fluviatile",1
55.847248,-113.027748,"Boreal","Wetland","Bog","W663","663",2015,"Nuphar variegata",1
55.852993,-112.605179,"Boreal","Wetland","Bog","W664","664",2015,"Carex aquatilis",1
55.799694,-112.317108,"Boreal","Wetland","Rich Fen","W665","665",2015,"Scutellaria galericulata",1
55.765549,-112.066238,"Boreal","Wetland","Bog","W666","666",2012,"Calla palustris",1
55.709446,-111.70414,"Boreal","Wetland","Poor Fen","W667","667",2012,"Drosera rotundifolia",1
55.687176,-111.442703,"Boreal","Wetland","Shallow Lake","W668","668",2012,"Equisetum fluviatile",1
55.636261,-111.128052,"Boreal","Wetland","Shallow Lake","W669","669",2013,"Calamagrostis canadensis",1
59.227852,-110.360909,"Canadian Shield","Wetland","Poor Fen","W67","67",2014,"Myrica gale",1
55.620747,-110.728439,"Boreal","Wetland","Poor Fen","W670","670",2013,"Equisetum fluviatile",1
55.588326,-110.4412,"Boreal","Wetland","Bog","W671","671",2012,"Equisetum arvense",1
55.529751,-110.113976,"Boreal","Wetland","Rich Fen","W672","672",2011,"Equisetum hyemale",1
56.180622,-119.65802,"Boreal","Wetland","Shallow Lake","W673","673",2012,"Mentha arvensis",1
56.209953,-119.368965,"Boreal","Wetland","Marsh","W674","674",2012,"Calla palustris",1
56.164143,-119.098602,"Boreal","Wetland","Marsh","W675","675",2012,"Equisetum fluviatile",1
56.119915,-117.760071,"Boreal","Wetland","Marsh","W679","679",2014,"Carex utriculata",1
59.813072,-119.770706,"Boreal","Wetland","Bog","W68","68",2014,"Nuphar variegata",1
56.062008,-117.447258,"Boreal","Wetland","Shallow Lake","W680","680",2014,"Equisetum arvense",1
56.056721,-117.071121,"Boreal","Wetland","Marsh","W681","681",2014,"Rumex fueginus",1
56.021881,-116.822372,"Boreal","Wetland","Shallow Lake","W682","682",2013,"Lonicera involucrata",1
55.998497,-116.433823,"Boreal","Wetland","Bog","W683","683",2013,"Rhododendron groenlandicum",1
55.997955,-116.186646,"Boreal","Wetland","Bog","W684","684",2013,"Scutellaria galericulata",1
55.853664,-114.960381,"Boreal","Wetland","Shallow Lake","W688","688",2008,"Lemna trisulca",1
55.859657,-114.639381,"Boreal","Wetland","Bog","W689","689",2008,"Lemna turionifera",1
59.810764,-119.458748,"Boreal","Wetland","Bog","W69","69",2014,"Lemna turionifera",1
55.789543,-114.290833,"Boreal","Wetland","Bog","W690","690",2008,"Rumex triangulivalvis",1
55.805695,-113.99424,"Boreal","Wetland","Poor Fen","W691","691",2013,"Lycopus asper",1
55.787491,-113.671707,"Boreal","Wetland","Bog","W692","692",2013,"Rumex occidentalis",1
55.743893,-113.3946,"Boreal","Wetland","Marsh","W693","693",2013,"Equisetum palustre",1
55.672577,-113.04023,"Boreal","Wetland","Poor Fen","W694","694",2013,"Myrica gale",1
55.677059,-112.734268,"Boreal","Wetland","Marsh","W695","695",2013,"Rumex occidentalis",1
55.653831,-112.423393,"Boreal","Wetland","Poor Fen","W696","696",2013,"Comarum palustre",1
55.559921,-112.072166,"Boreal","Wetland","Shallow Lake","W697","697",2009,"Salix bebbiana",1
55.547825,-111.749794,"Boreal","Wetland","Poor Fen","W698","698",2016,"Nuphar variegata",1
55.497818,-111.417191,"Boreal","Wetland","Rich Fen","W699","699",2016,"Nuphar variegata",1
59.820942,-110.375534,"Canadian Shield","Wetland","Bog","W7","7",2013,"Nuphar variegata",1
55.467098,-111.192917,"Boreal","Wetland","Shallow Lake","W700","700",2014,"Equisetum fluviatile",1
55.44717,-110.891159,"Boreal","Wetland","Shallow Lake","W701","701",2014,"Drosera anglica",1
55.394737,-110.568474,"Boreal","Wetland","Marsh","W702","702",2014,"Rumex britannica",1
55.996254,-119.681847,"Boreal","Wetland","Marsh","W704","704",2012,"Lemna turionifera",1
55.980568,-119.468948,"Foothills","Wetland","Shallow Lake","W705","705",2012,"Equisetum sylvaticum",1
55.982117,-119.114197,"Boreal","Wetland","Marsh","W706","706",2012,"Rumex occidentalis",1
55.934803,-117.796768,"Boreal","Wetland","Marsh","W710","710",2014,"Lemna turionifera",1
55.872986,-117.451088,"Boreal","Wetland","Shallow Lake","W711","711",2014,"Equisetum arvense",1
55.855705,-117.155426,"Boreal","Wetland","Marsh","W712","712",2014,"Lemna turionifera",1
55.883343,-116.879593,"Boreal","Wetland","Marsh","W713","713",2013,"Rumex occidentalis",1
55.793797,-116.56929,"Boreal","Wetland","Marsh","W714","714",2013,"Scutellaria galericulata",1
55.804096,-116.189377,"Boreal","Wetland","Marsh","W715","715",2013,"Equisetum arvense",1
55.713268,-114.921829,"Boreal","Wetland","Bog","W719","719",2008,"Drosera rotundifolia",1
55.686321,-114.670769,"Boreal","Wetland","Marsh","W720","720",2008,"Rumex triangulivalvis",1
55.618637,-114.071823,"Foothills","Wetland","Poor Fen","W722","722",2013,"Drosera rotundifolia",1
55.585331,-113.688354,"Foothills","Wetland","Poor Fen","W723","723",2013,"Equisetum fluviatile",1
55.564034,-113.352173,"Boreal","Wetland","Poor Fen","W724","724",2013,"Lemna turionifera",1
55.517902,-113.069962,"Boreal","Wetland","Bog","W725","725",2013,"Scutellaria galericulata",1
55.485153,-112.846214,"Boreal","Wetland","Poor Fen","W726","726",2013,"Drosera rotundifolia",1
55.443119,-112.50106,"Boreal","Wetland","Marsh","W727","727",2013,"Lemna turionifera",1
55.374165,-112.146545,"Boreal","Wetland","Poor Fen","W728","728",2016,"Nuphar variegata",1
55.386623,-111.827736,"Boreal","Wetland","Poor Fen","W729","729",2016,"Ceratophyllum demersum",1
55.308971,-111.497162,"Boreal","Wetland","Poor Fen","W730","730",2016,"Nuphar variegata",1
55.823025,-119.752716,"Boreal","Wetland","Poor Fen","W735","735",2012,"Rhododendron groenlandicum",1
55.816807,-119.430618,"Foothills","Wetland","Bog","W736","736",2012,"Rumex occidentalis",1
55.801968,-119.107246,"Boreal","Wetland","Marsh","W737","737",2012,"Rumex occidentalis",1
55.713165,-117.789948,"Boreal","Wetland","Marsh","W741","741",2014,"Mentha arvensis",1
55.719906,-117.479637,"Boreal","Wetland","Marsh","W742","742",2014,"Lemna trisulca",1
55.695053,-117.225212,"Boreal","Wetland","Shallow Lake","W743","743",2014,"Brassica napus",1
55.694748,-116.895493,"Boreal","Wetland","Shallow Lake","W744","744",2013,"Lemna trisulca",1
55.652092,-116.641418,"Boreal","Wetland","Marsh","W745","745",2013,"Typha latifolia",1
55.645458,-116.283638,"Boreal","Wetland","Bog","W746","746",2013,"Lemna turionifera",1
55.518154,-114.964775,"Boreal","Wetland","Shallow Lake","W750","750",2008,"Equisetum sylvaticum",1
55.416237,-114.079887,"Boreal","Wetland","Poor Fen","W753","753",2013,"Rumex occidentalis",1
55.403595,-113.770721,"Boreal","Wetland","Marsh","W754","754",2013,"Scutellaria galericulata",1
55.346962,-113.453072,"Boreal","Wetland","Bog","W755","755",2013,"Rumex occidentalis",1
55.344795,-113.137398,"Boreal","Wetland","Shallow Lake","W756","756",2013,"Scutellaria galericulata",1
55.323009,-112.864319,"Boreal","Wetland","Poor Fen","W757","757",2013,"Myrica gale",1
55.27935,-112.542313,"Boreal","Wetland","Poor Fen","W758","758",2013,"Epilobium palustre",1
55.248493,-112.251076,"Boreal","Wetland","Wet Meadow","W759","759",2016,"Rumex occidentalis",1
55.164566,-111.923866,"Boreal","Wetland","Bog","W760","760",2016,"Ceratophyllum demersum",1
55.156345,-111.656158,"Boreal","Wetland","Poor Fen","W761","761",2016,"Calla palustris",1
55.640907,-118.863098,"Boreal","Wetland","Shallow Lake","W770","770",2013,"Equisetum arvense",1
55.596569,-118.537384,"Boreal","Wetland","Marsh","W771","771",2013,"Scutellaria galericulata",1
55.548206,-118.215012,"Boreal","Wetland","Shallow Lake","W772","772",2013,"Melilotus officinalis",1
