"Latitude","Longitude","Protocol","NRNAME","WetlandType","Site","Year","rich","totdist_percent","UniqueID","CSI","propexotic"
56.837563,-115.344734,"Terrestrial","Boreal","Rich Fen","529",2009,16,2.36974484019711,"Terrestrial_529",0.9076008694375,0
56.837563,-115.344734,"Terrestrial","Boreal","Rich Fen","529",2015,20,2.36825578880374,"Terrestrial_529",0.91535967715,0
56.837563,-115.344734,"Wetland","Boreal","Poor Fen","529",2009,29,7.9110293,"Wetland_529",0.913209414068965,0
56.837563,-115.344734,"Wetland","Boreal","Poor Fen","529",2015,26,8.1096325,"Wetland_529",0.830958102115385,0
56.841602,-115.998611,"Wetland","Boreal","Shallow Lake","OG-527-1",2011,40,0,"Wetland_OG-527-1",0.59140392495,2.5
56.848339,-111.667648,"Wetland","Boreal","Poor Fen","478",2013,56,3.8473646,"Wetland_478",0.711047152625,0
56.852806,-110.575729,"Terrestrial","Boreal","Poor Fen","451",2011,31,0,"Terrestrial_451",0.786899964032258,0
56.852806,-110.575729,"Terrestrial","Boreal","Poor Fen","451",2013,45,0,"Terrestrial_451",0.794854628711111,0
56.852806,-110.575729,"Wetland","Boreal","Marsh","451",2011,40,0,"Wetland_451",0.7816658012,0
56.856949,-110.307251,"Terrestrial","Boreal","Poor Fen","452",2011,33,0,"Terrestrial_452",0.778618397212121,0
56.856949,-110.307251,"Terrestrial","Boreal","Poor Fen","452",2013,38,0,"Terrestrial_452",0.695758615052632,0
56.856949,-110.307251,"Wetland","Boreal","Poor Fen","452",2011,35,0,"Wetland_452",0.835691767342857,0
56.86496,-115.657036,"Wetland","Boreal","Wet Meadow","528",2009,39,3.6670221,"Wetland_528",0.482821264282051,0
56.86496,-115.657036,"Wetland","Boreal","Wet Meadow","528",2015,54,3.2608714,"Wetland_528",0.528602008833333,0
56.868309,-111.964401,"Terrestrial","Boreal","Bog","477",2012,63,0,"Terrestrial_477",0.69313275947619,0
56.868309,-111.964401,"Terrestrial","Boreal","Bog","477",2013,55,0,"Terrestrial_477",0.734513706854545,0
56.868309,-111.964401,"Terrestrial","Boreal","Poor Fen","OG-477-21",2015,98,36.0685924123283,"Terrestrial_OG-477-21",0.644660556081633,5.10204081632653
56.868309,-111.964401,"Wetland","Boreal","Bog","477",2012,41,0,"Wetland_477",0.823527364853659,0
56.868839,-113.958031,"Terrestrial","Boreal","Poor Fen","502",2014,56,0,"Terrestrial_502",0.538305413107143,0
56.868839,-113.958031,"Wetland","Boreal","Bog","502",2014,20,0,"Wetland_502",0.83763762305,0
56.885067,-114.255661,"Terrestrial","Boreal","Bog","501",2014,65,3.55859760906492,"Terrestrial_501",0.616175472384615,0
56.885067,-114.255661,"Wetland","Boreal","Bog","501",2014,8,25.8424812,"Wetland_501",0.9956834885,0
56.894363,-112.319595,"Terrestrial","Boreal","Bog","476",2011,17,3.10987398378751,"Terrestrial_476",0.986905012588235,0
56.894363,-112.319595,"Terrestrial","Boreal","Bog","476",2013,15,11.1435229978461,"Terrestrial_476",0.956209067733333,0
56.894363,-112.319595,"Wetland","Boreal","Poor Fen","476",2011,36,0.2870916,"Wetland_476",0.702533250138889,0
56.904362,-114.559021,"Terrestrial","Boreal","Bog","500",2014,54,0.567400116415735,"Terrestrial_500",0.607543103055556,0
56.904362,-114.559021,"Wetland","Boreal","Bog","500",2014,25,1.2238692,"Wetland_500",0.7702387976,0
56.909969,-110.963531,"Terrestrial","Boreal","Bog","450",2013,25,1.16090827972045,"Terrestrial_450",0.85728960996,0
56.909969,-110.963531,"Wetland","Boreal","Bog","450",2013,34,1.2475302,"Wetland_450",0.866371942617647,0
56.917347,-116.898689,"Wetland","Boreal","Bog","524",2012,23,0,"Wetland_524",0.852422026782609,0
56.933628,-119.881012,"Terrestrial","Boreal","Poor Fen","546",2013,35,11.7652697042681,"Terrestrial_546",0.692710928914286,0
56.952862,-112.872215,"Terrestrial","Boreal","Rich Fen","474",2008,41,0,"Terrestrial_474",0.807918772853659,0
56.952862,-112.872215,"Terrestrial","Boreal","Rich Fen","474",2015,36,0,"Terrestrial_474",0.748165774361111,0
56.952862,-112.872215,"Wetland","Boreal","Bog","474",2008,34,0,"Wetland_474",0.713596664529412,0
56.952862,-112.872215,"Wetland","Boreal","Bog","474",2015,32,0,"Wetland_474",0.74580533584375,0
56.959236,-112.631226,"Terrestrial","Boreal","Poor Fen","475",2011,27,1.24428209849272,"Terrestrial_475",0.798508370259259,0
56.959236,-112.631226,"Terrestrial","Boreal","Poor Fen","475",2013,44,1.24428209887997,"Terrestrial_475",0.859649743545455,0
56.959236,-112.631226,"Wetland","Boreal","Marsh","475",2011,56,0.3099675,"Wetland_475",0.592578408642857,0
56.976021,-111.28054,"Terrestrial","Boreal","Bog","449",2013,49,0,"Terrestrial_449",0.554943638244898,0
56.976021,-111.28054,"Wetland","Boreal","Poor Fen","449",2013,40,0.7176772,"Wetland_449",0.840317434175,0
56.979988,-117.263649,"Wetland","Boreal","Marsh","523",2012,35,0,"Wetland_523",0.524902169,5.71428571428571
56.98455,-117.54744,"Wetland","Boreal","Shallow Lake","522",2012,33,35.1551289,"Wetland_522",0.463315900424242,15.1515151515152
56.986378,-114.944817,"Terrestrial","Boreal","Swamp","499",2009,60,5.5232018860437,"Terrestrial_499",0.60319513565,3.33333333333333
56.986378,-114.944817,"Terrestrial","Boreal","Swamp","499",2015,74,5.35071261633901,"Terrestrial_499",0.6149646675,0
56.986378,-114.944817,"Wetland","Boreal","Bog","499",2009,15,2.3421158,"Wetland_499",0.941135051,0
56.986378,-114.944817,"Wetland","Boreal","Bog","499",2015,23,3.6620766,"Wetland_499",0.836261222304348,0
56.990757,-110.242638,"Wetland","Boreal","Bog","422",2011,14,1.2991568,"Wetland_422",0.976314860214286,0
56.993168,-113.571747,"Terrestrial","Boreal","Poor Fen","472",2008,39,0,"Terrestrial_472",0.894097364230769,0
56.993168,-113.571747,"Terrestrial","Boreal","Poor Fen","472",2015,46,0,"Terrestrial_472",0.818973244869565,0
56.993168,-113.571747,"Wetland","Boreal","Rich Fen","472",2008,43,23.3019614,"Wetland_472",0.716866266046512,0
56.993168,-113.571747,"Wetland","Boreal","Rich Fen","472",2015,41,23.1125164,"Wetland_472",0.787859479365854,0
57.003262,-115.287514,"Terrestrial","Boreal","Rich Fen","498",2009,27,2.81649085370471,"Terrestrial_498",0.748053557555556,0
57.003262,-115.287514,"Terrestrial","Boreal","Rich Fen","498",2015,36,2.81521932310289,"Terrestrial_498",0.701720784777778,0
57.003262,-115.287514,"Wetland","Boreal","Wet Meadow","498",2009,43,1.0866275,"Wetland_498",0.574506838069767,2.32558139534884
57.003262,-115.287514,"Wetland","Boreal","Wet Meadow","498",2015,37,1.0555025,"Wetland_498",0.496703395513514,0
57.004749,-111.505981,"Terrestrial","Boreal","Bog","OG-448-1",2008,62,0,"Terrestrial_OG-448-1",0.561645606645161,29.0322580645161
57.004749,-111.505981,"Terrestrial","Boreal","Poor Fen","OG-448-1",2013,43,92.437597166909,"Terrestrial_OG-448-1",0.536782462325581,23.2558139534884
57.004749,-111.505981,"Wetland","Boreal","Shallow Lake","OG-448-1",2013,38,0,"Wetland_OG-448-1",0.5605275545,21.0526315789474
57.008949,-111.88485,"Wetland","Boreal","Marsh","447",2012,50,1.7890499,"Wetland_447",0.61647183814,6
57.023487,-115.629578,"Terrestrial","Boreal","Poor Fen","497",2009,44,0,"Terrestrial_497",0.751260081090909,0
57.023487,-115.629578,"Terrestrial","Boreal","Poor Fen","497",2015,53,0,"Terrestrial_497",0.705018295037736,0
57.023487,-115.629578,"Wetland","Boreal","Marsh","497",2009,50,0.4191933,"Wetland_497",0.53420851176,0
57.023487,-115.629578,"Wetland","Boreal","Marsh","497",2015,46,0.5243984,"Wetland_497",0.442909630434783,0
57.02507,-113.249763,"Terrestrial","Boreal","Rich Fen","473",2008,54,0,"Terrestrial_473",0.653326281240741,1.85185185185185
57.02507,-113.249763,"Terrestrial","Boreal","Rich Fen","473",2015,48,0,"Terrestrial_473",0.599644993083333,2.08333333333333
57.02507,-113.249763,"Wetland","Boreal","Rich Fen","473",2008,32,0,"Wetland_473",0.72290035575,0
57.02507,-113.249763,"Wetland","Boreal","Rich Fen","473",2015,31,0,"Wetland_473",0.698534461870968,0
57.056065,-110.574104,"Terrestrial","Boreal","Bog","421",2012,32,0,"Terrestrial_421",0.81204203684375,0
57.056065,-110.574104,"Terrestrial","Boreal","Bog","421",2013,38,0,"Terrestrial_421",0.851224360894737,0
57.056065,-110.574104,"Wetland","Boreal","Marsh","421",2012,61,0,"Wetland_421",0.637431624655738,0
57.059208,-112.259789,"Terrestrial","Boreal","Bog","446",2011,59,0,"Terrestrial_446",0.693025456881356,0
57.059208,-112.259789,"Terrestrial","Boreal","Bog","446",2013,51,0,"Terrestrial_446",0.71151840327451,0
57.059208,-112.259789,"Wetland","Boreal","Marsh","446",2011,44,1.8474353,"Wetland_446",0.523709640181818,0
57.087059,-116.834015,"Terrestrial","Boreal","Poor Fen","493",2012,63,4.86143208821159,"Terrestrial_493",0.639276043095238,1.58730158730159
57.087059,-116.834015,"Wetland","Boreal","Marsh","493",2012,34,0,"Wetland_493",0.714800158588235,0
57.097446,-114.573807,"Wetland","Boreal","Shallow Lake","OG-469-1",2011,30,0,"Wetland_OG-469-1",0.630349628133333,0
57.097446,-114.573807,"Wetland","Boreal","Shallow Lake","OG-469-2",2014,29,16.6088038,"Wetland_OG-469-2",0.505679668793103,3.44827586206897
57.102642,-112.584282,"Wetland","Boreal","Poor Fen","445",2011,37,0.5764311,"Wetland_445",0.731944121945946,0
57.12088,-119.900093,"Terrestrial","Boreal","Bog","515",2007,22,5.39553172369945,"Terrestrial_515",0.587280886727273,0
57.12088,-119.900093,"Wetland","Boreal","Bog","515",2007,21,3.7159234,"Wetland_515",0.774470711857143,0
57.12431,-114.855614,"Terrestrial","Boreal","Poor Fen","468",2013,65,3.08416418773769,"Terrestrial_468",0.641727280107692,0
57.12431,-114.855614,"Terrestrial","Boreal","Swamp","OG-468-1",2014,65,46.1073561854539,"Terrestrial_OG-468-1",0.560017591030769,29.2307692307692
57.12431,-114.855614,"Wetland","Boreal","Poor Fen","468",2013,35,15.3341496,"Wetland_468",0.708672795714286,0
57.12814,-110.874931,"Terrestrial","Boreal","Bog","420",2013,25,0.0997982401283241,"Terrestrial_420",0.7002568714,0
57.12814,-110.874931,"Terrestrial","Boreal","Bog","OG-420-1",2013,25,70.8296554583009,"Terrestrial_OG-420-1",0.55028535812,16
57.12814,-110.874931,"Wetland","Boreal","Bog","420",2013,27,1.0580198,"Wetland_420",0.891980032962963,0
57.134647,-113.191315,"Terrestrial","Boreal","Poor Fen","443",2008,60,0.00851421920524519,"Terrestrial_443",0.75333332645,1.66666666666667
57.134647,-113.191315,"Terrestrial","Boreal","Poor Fen","443",2015,57,0.00851421920524519,"Terrestrial_443",0.749616686192982,0
57.134647,-113.191315,"Wetland","Boreal","Bog","443",2008,16,0,"Wetland_443",0.862715460875,0
57.134647,-113.191315,"Wetland","Boreal","Bog","443",2015,29,0,"Wetland_443",0.78915654437931,0
57.150703,-111.222115,"Terrestrial","Boreal","Bog","419",2013,32,53.5252578649031,"Terrestrial_419",0.56512483425,3.125
57.150703,-111.222115,"Wetland","Boreal","Shallow Lake","419",2014,39,23.2700622,"Wetland_419",0.813785370871795,0
57.163441,-117.215698,"Wetland","Boreal","Marsh","492",2012,29,0.1503903,"Wetland_492",0.569638996965517,0
57.164497,-112.87368,"Terrestrial","Boreal","Bog","444",2008,25,6.14985416554705,"Terrestrial_444",0.8447157504,0
57.164497,-112.87368,"Terrestrial","Boreal","Bog","444",2015,17,7.88371828536122,"Terrestrial_444",0.850268878529412,0
57.164497,-112.87368,"Wetland","Boreal","Bog","444",2008,46,4.5216781,"Wetland_444",0.698926615326087,0
57.164497,-112.87368,"Wetland","Boreal","Bog","444",2015,31,5.6901974,"Wetland_444",0.775406062967742,0
57.174755,-110.14296,"Terrestrial","Boreal","Poor Fen","392",2011,32,0,"Terrestrial_392",0.8204283523125,0
57.174755,-110.14296,"Terrestrial","Boreal","Poor Fen","392",2013,32,0,"Terrestrial_392",0.99240482440625,0
57.174755,-110.14296,"Wetland","Boreal","Bog","392",2011,37,0.2083259,"Wetland_392",0.747607362891892,0
57.176933,-117.569031,"Wetland","Boreal","Marsh","491",2012,33,1.3502772,"Wetland_491",0.533575051848485,0
57.188461,-115.144821,"Terrestrial","Boreal","Bog","467",2013,47,5.22624179596583,"Terrestrial_467",0.763274311,0
57.188461,-115.144821,"Wetland","Boreal","Marsh","467",2013,25,13.4331236,"Wetland_467",0.75235129356,0
57.194435,-111.831306,"Terrestrial","Boreal","Marsh","417",2012,55,3.7151947058488,"Terrestrial_417",0.652928748490909,0
57.194435,-111.831306,"Terrestrial","Boreal","Marsh","417",2013,53,3.7151947058488,"Terrestrial_417",0.593810576886793,0
57.194435,-111.831306,"Wetland","Boreal","Bog","417",2012,46,3.984755,"Wetland_417",0.678150233934783,0
57.196716,-111.562981,"Terrestrial","Boreal","Poor Fen","418",2013,26,12.7245749086761,"Terrestrial_418",0.729175397730769,0
57.196716,-111.562981,"Wetland","Boreal","Marsh","418",2013,37,100,"Wetland_418",0.481926109648649,5.40540540540541
57.196716,-111.562981,"Wetland","Boreal","Shallow Lake","OG-418-1",2013,36,0,"Wetland_OG-418-1",0.673465680305556,0
57.201565,-113.577225,"Wetland","Boreal","Bog","442",2008,32,0.231374,"Wetland_442",0.84880345615625,0
57.201565,-113.577225,"Wetland","Boreal","Bog","442",2015,33,0.2783231,"Wetland_442",0.843736474939394,0
57.207367,-115.556686,"Wetland","Boreal","Bog","466",2013,29,2.600437,"Wetland_466",0.765119528241379,0
57.246872,-112.510162,"Terrestrial","Boreal","Bog","415",2011,42,3.15440743993029,"Terrestrial_415",0.595694294333333,0
57.246872,-112.510162,"Terrestrial","Boreal","Bog","415",2013,50,3.15440743992452,"Terrestrial_415",0.68918830792,0
57.246872,-112.510162,"Wetland","Boreal","Poor Fen","415",2011,30,0.7602218,"Wetland_415",0.757559526866667,0
57.260525,-110.455292,"Terrestrial","Boreal","Bog","391",2011,52,0,"Terrestrial_391",0.728194364865385,0
57.260525,-110.455292,"Terrestrial","Boreal","Bog","391",2013,50,0,"Terrestrial_391",0.77648265438,0
57.260525,-110.455292,"Wetland","Boreal","Bog","391",2011,30,0.9063245,"Wetland_391",0.7778153439,0
57.261295,-119.448982,"Wetland","Boreal","Shallow Lake","OG-485-1",2012,24,0,"Wetland_OG-485-1",0.645247934416667,0
57.262726,-112.114517,"Wetland","Boreal","Bog","416",2011,36,0.3978842,"Wetland_416",0.641970776527778,0
57.268986,-110.721565,"Terrestrial","Boreal","Bog","390",2007,26,1.50673516143176,"Terrestrial_390",0.752815089846154,0
57.268986,-110.721565,"Terrestrial","Boreal","Bog","390",2015,36,1.51057785180875,"Terrestrial_390",0.807995669111111,0
57.268986,-110.721565,"Wetland","Boreal","Poor Fen","390",2007,21,10.175256,"Wetland_390",0.978396154380952,0
57.268986,-110.721565,"Wetland","Boreal","Poor Fen","390",2015,19,10.8487298,"Wetland_390",0.979998071947368,0
57.268986,-110.721565,"Wetland","Boreal","Shallow Lake","OG-390-1",2011,23,10.2302953,"Wetland_OG-390-1",0.807280125130435,0
57.294983,-112.846794,"Terrestrial","Boreal","Bog","414",2008,54,0,"Terrestrial_414",0.773203337777778,0
57.294983,-112.846794,"Terrestrial","Boreal","Bog","414",2015,54,0,"Terrestrial_414",0.818595807888889,0
57.294983,-112.846794,"Wetland","Boreal","Bog","414",2008,41,0,"Wetland_414",0.728396470170732,0
57.294983,-112.846794,"Wetland","Boreal","Bog","414",2015,32,0,"Wetland_414",0.7841543195,0
57.296318,-119.8769,"Terrestrial","Boreal","Poor Fen","484",2007,32,5.49841843753222,"Terrestrial_484",0.714332465875,3.125
57.296318,-119.8769,"Wetland","Boreal","Bog","484",2007,12,2.8248119,"Wetland_484",0.6964727105,0
57.299912,-111.113747,"Terrestrial","Boreal","Poor Fen","389",2007,47,1.51305185066014,"Terrestrial_389",0.707461675680851,0
57.299912,-111.113747,"Terrestrial","Boreal","Poor Fen","389",2015,61,20.4459460385133,"Terrestrial_389",0.670893253459016,0
57.299912,-111.113747,"Wetland","Boreal","Wet Meadow","389",2007,35,0,"Wetland_389",0.531455791885714,0
57.299912,-111.113747,"Wetland","Boreal","Wet Meadow","389",2015,64,1.9169908,"Wetland_389",0.66445496946875,0
57.323273,-113.110275,"Terrestrial","Boreal","Poor Fen","413",2008,49,0,"Terrestrial_413",0.72515425377551,0
57.323273,-113.110275,"Terrestrial","Boreal","Poor Fen","413",2015,49,0,"Terrestrial_413",0.718452613979592,0
57.323273,-113.110275,"Wetland","Boreal","Bog","413",2008,20,0,"Wetland_413",0.9128938091,0
57.323273,-113.110275,"Wetland","Boreal","Bog","413",2015,25,0,"Wetland_413",0.81930729636,0
57.335743,-114.848801,"Terrestrial","Boreal","Bog","438",2013,51,2.8977111094629,"Terrestrial_438",0.703491736843137,1.96078431372549
57.335743,-114.848801,"Wetland","Boreal","Bog","438",2013,24,3.9673746,"Wetland_438",0.718469734666667,0
57.338673,-115.147408,"Terrestrial","Boreal","Bog","437",2013,53,2.2345954325491,"Terrestrial_437",0.479121705867925,0
57.338673,-115.147408,"Wetland","Boreal","Shallow Lake","437",2013,37,1.525259,"Wetland_437",0.803925087324324,0
57.341125,-111.48172,"Terrestrial","Boreal","Marsh","OG-388-1",2013,41,99.9996308080693,"Terrestrial_OG-388-1",0.528962652365854,7.31707317073171
57.341125,-111.48172,"Terrestrial","Boreal","Poor Fen","388",2007,42,30.1338417056533,"Terrestrial_388",0.709407911190476,0
57.341125,-111.48172,"Wetland","Boreal","Rich Fen","388",2007,39,3.0437881,"Wetland_388",0.569037078025641,2.56410256410256
57.341125,-111.48172,"Wetland","Boreal","Rich Fen","388",2015,58,4.9552635,"Wetland_388",0.646666166844828,0
57.360245,-117.821838,"Terrestrial","Boreal","Poor Fen","459",2012,40,2.5678076434099,"Terrestrial_459",0.499349186775,0
57.360245,-117.821838,"Wetland","Boreal","Shallow Lake","459",2012,53,1.8012234,"Wetland_459",0.599958496584906,0
57.361053,-118.200798,"Wetland","Boreal","Poor Fen","458",2012,22,0,"Wetland_458",0.755701843727273,0
57.372757,-111.760498,"Terrestrial","Boreal","Bog","387",2014,51,2.40255291105444,"Terrestrial_387",0.620562974019608,1.96078431372549
57.372757,-111.760498,"Wetland","Boreal","Marsh","387",2014,51,4.7292073,"Wetland_387",0.783394580431373,0
57.375259,-110.357719,"Terrestrial","Boreal","Bog","361",2011,33,0,"Terrestrial_361",0.889299229636364,0
57.375259,-110.357719,"Terrestrial","Boreal","Bog","361",2013,29,0,"Terrestrial_361",0.982600107758621,0
57.375259,-110.357719,"Wetland","Boreal","Bog","361",2011,29,0,"Wetland_361",0.802905819724138,0
57.377434,-110.07328,"Terrestrial","Boreal","Poor Fen","362",2011,22,1.0145644345589,"Terrestrial_362",0.925294141227273,0
57.377434,-110.07328,"Terrestrial","Boreal","Poor Fen","362",2013,19,1.0145644345589,"Terrestrial_362",0.772417423578947,0
57.377434,-110.07328,"Wetland","Boreal","Bog","362",2011,43,0,"Wetland_362",0.778541585372093,0
57.38126,-113.492157,"Terrestrial","Boreal","Bog","412",2008,35,1.03173005742945,"Terrestrial_412",0.827736224714286,0
57.38126,-113.492157,"Terrestrial","Boreal","Bog","412",2015,42,0.994774799144574,"Terrestrial_412",0.805607123595238,0
57.38126,-113.492157,"Wetland","Boreal","Rich Fen","412",2008,38,0.9247777,"Wetland_412",0.857485691526316,0
57.38126,-113.492157,"Wetland","Boreal","Rich Fen","412",2015,31,1.2634775,"Wetland_412",0.831006152290323,0
57.38456,-112.092293,"Wetland","Boreal","Bog","386",2014,25,0,"Wetland_386",0.71665714072,0
57.399391,-115.440613,"Terrestrial","Boreal","Poor Fen","436",2013,74,4.29788132514883,"Terrestrial_436",0.660785877932432,0
57.399391,-115.440613,"Wetland","Boreal","Shallow Lake","436",2013,32,9.4525813,"Wetland_436",0.4953423318125,12.5
57.423565,-118.488312,"Wetland","Boreal","Bog","457",2012,15,5.2246119,"Wetland_457",0.818104912333333,0
57.454884,-111.054222,"Terrestrial","Boreal","Poor Fen","359",2007,48,0,"Terrestrial_359",0.563274092145833,0
57.454884,-111.054222,"Terrestrial","Boreal","Poor Fen","359",2015,55,0,"Terrestrial_359",0.550369291254545,0
57.454884,-111.054222,"Wetland","Boreal","Bog","359",2007,20,2.6592829,"Wetland_359",0.92334605715,0
57.454884,-111.054222,"Wetland","Boreal","Bog","359",2015,35,2.8649898,"Wetland_359",0.828085971571429,0
57.468082,-110.709099,"Terrestrial","Boreal","Poor Fen","360",2007,36,1.05829712207265,"Terrestrial_360",0.789891756722222,0
57.468082,-110.709099,"Terrestrial","Boreal","Poor Fen","360",2015,40,5.49202917439421,"Terrestrial_360",0.860000483975,0
57.468082,-110.709099,"Wetland","Boreal","Poor Fen","360",2007,28,0,"Wetland_360",0.8489279355,0
57.468082,-110.709099,"Wetland","Boreal","Poor Fen","360",2015,32,1.0181755,"Wetland_360",1.007328865625,0
57.479927,-112.38398,"Terrestrial","Boreal","Poor Fen","385",2014,31,0,"Terrestrial_385",0.676491809225806,0
57.479927,-112.38398,"Wetland","Boreal","Poor Fen","385",2014,30,0,"Wetland_385",0.784412538133333,0
57.482895,-112.775536,"Terrestrial","Boreal","Rich Fen","384",2010,24,1.48527783493751,"Terrestrial_384",0.775423521791667,0
57.482895,-112.775536,"Terrestrial","Boreal","Rich Fen","384",2016,19,1.48264105404893,"Terrestrial_384",0.785139243947368,0
57.482895,-112.775536,"Wetland","Boreal","Bog","384",2010,33,0,"Wetland_384",0.737018093333333,3.03030303030303
57.482895,-112.775536,"Wetland","Boreal","Bog","384",2016,32,0,"Wetland_384",0.723443354875,0
57.492027,-114.845024,"Terrestrial","Boreal","Bog","408",2013,56,2.61285051420728,"Terrestrial_408",0.691698857928571,0
57.492027,-114.845024,"Wetland","Boreal","Marsh","408",2013,43,4.918057,"Wetland_408",0.704664145604651,0
57.497894,-111.375656,"Terrestrial","Boreal","Poor Fen","358",2007,30,0,"Terrestrial_358",0.8411185263,0
57.497894,-111.375656,"Terrestrial","Boreal","Poor Fen","358",2015,47,0,"Terrestrial_358",0.77416261387234,0
57.497894,-111.375656,"Wetland","Boreal","Shallow Lake","OG-358-21",2015,50,0,"Wetland_OG-358-21",0.52676902884,12
57.497894,-111.375656,"Wetland","Boreal","Wet Meadow","358",2007,18,19.9044757,"Wetland_358",0.670975026777778,0
57.497894,-111.375656,"Wetland","Boreal","Wet Meadow","358",2015,28,20.4101574,"Wetland_358",0.594337576928571,0
57.508667,-115.175079,"Terrestrial","Boreal","Bog","407",2013,37,1.66646734413017,"Terrestrial_407",0.773281741054054,0
57.508667,-115.175079,"Wetland","Boreal","Marsh","407",2013,40,0,"Wetland_407",0.592709454125,0
57.537735,-113.120346,"Terrestrial","Boreal","Rich Fen","383",2010,41,0,"Terrestrial_383",0.848097388926829,0
57.537735,-113.120346,"Terrestrial","Boreal","Rich Fen","383",2016,36,0,"Terrestrial_383",0.871038491222222,0
57.537735,-113.120346,"Wetland","Boreal","Poor Fen","383",2010,42,0,"Wetland_383",0.724447704547619,0
57.537735,-113.120346,"Wetland","Boreal","Poor Fen","383",2016,32,0,"Wetland_383",0.708554889875,0
57.544125,-117.802765,"Wetland","Boreal","Marsh","429",2012,19,0.5689225,"Wetland_429",0.602243762157895,0
57.548332,-111.660538,"Wetland","Boreal","Marsh","357",2014,25,4.1640239,"Wetland_357",0.46187380496,4
57.568111,-118.121078,"Wetland","Boreal","Poor Fen","428",2012,32,2.7530875,"Wetland_428",0.8548660201875,0
57.568283,-113.389854,"Terrestrial","Boreal","Wet Meadow","382",2010,37,0,"Terrestrial_382",0.749571943027027,0
57.568283,-113.389854,"Terrestrial","Boreal","Wet Meadow","382",2016,39,0,"Terrestrial_382",0.768256669615385,0
57.568283,-113.389854,"Wetland","Boreal","Bog","382",2010,22,1.8413707,"Wetland_382",0.7932655585,0
57.568283,-113.389854,"Wetland","Boreal","Bog","382",2016,29,2.415375,"Wetland_382",0.81928504237931,0
57.571739,-112.023201,"Terrestrial","Boreal","Poor Fen","356",2014,18,0,"Terrestrial_356",0.874086917222222,0
57.571739,-112.023201,"Wetland","Boreal","Bog","356",2014,17,3.2592826,"Wetland_356",1.00259974111765,0
57.572441,-118.473648,"Terrestrial","Boreal","Bog","427",2012,38,5.06798562537279,"Terrestrial_427",0.586590685789474,0
57.572441,-118.473648,"Wetland","Boreal","Shallow Lake","427",2012,29,3.407859,"Wetland_427",0.595576070931034,0
57.578438,-110.360809,"Terrestrial","Boreal","Bog","332",2011,20,1.01255623661038,"Terrestrial_332",0.9765123745,0
57.578438,-110.360809,"Terrestrial","Boreal","Bog","332",2013,22,1.01255623661038,"Terrestrial_332",1.08833883418182,0
57.578438,-110.360809,"Wetland","Boreal","Shallow Lake","332",2011,32,0,"Wetland_332",0.9103536068125,0
57.584728,-115.434669,"Wetland","Boreal","Marsh","406",2013,47,0,"Wetland_406",0.477768826425532,2.12765957446809
57.605453,-112.314194,"Terrestrial","Boreal","Poor Fen","355",2014,26,0,"Terrestrial_355",0.892294991692308,0
57.605453,-112.314194,"Wetland","Boreal","Poor Fen","355",2014,38,2.3626743,"Wetland_355",0.816645700263158,0
57.633213,-110.613266,"Terrestrial","Boreal","Poor Fen","331",2007,38,0,"Terrestrial_331",0.764389085131579,0
57.633213,-110.613266,"Terrestrial","Boreal","Poor Fen","331",2015,37,0,"Terrestrial_331",0.751408722864865,0
57.633213,-110.613266,"Wetland","Boreal","Poor Fen","331",2007,25,0.3253861,"Wetland_331",0.7899195648,0
57.633213,-110.613266,"Wetland","Boreal","Poor Fen","331",2015,35,1.0783846,"Wetland_331",0.7537698428,0
57.668617,-110.962219,"Terrestrial","Boreal","Poor Fen","330",2007,39,0,"Terrestrial_330",0.775943028461539,0
57.668617,-110.962219,"Terrestrial","Boreal","Poor Fen","330",2015,35,0,"Terrestrial_330",0.801269404657143,0
57.668617,-110.962219,"Wetland","Boreal","Wet Meadow","330",2007,22,0,"Wetland_330",0.7495615505,0
57.668617,-110.962219,"Wetland","Boreal","Wet Meadow","330",2015,52,0,"Wetland_330",0.646038459057692,0
57.668869,-111.269035,"Terrestrial","Boreal","Poor Fen","329",2007,48,0,"Terrestrial_329",0.717149665916667,0
57.668869,-111.269035,"Terrestrial","Boreal","Poor Fen","329",2015,48,0,"Terrestrial_329",0.666695362770833,0
57.668869,-111.269035,"Wetland","Boreal","Marsh","329",2007,33,10.6044242,"Wetland_329",0.502877826757576,0
57.668869,-111.269035,"Wetland","Boreal","Marsh","329",2015,23,2.9709804,"Wetland_329",0.569352480652174,4.34782608695652
57.68264,-112.992203,"Terrestrial","Boreal","Poor Fen","353",2010,37,0,"Terrestrial_353",0.773308298540541,0
57.68264,-112.992203,"Terrestrial","Boreal","Poor Fen","353",2016,45,0,"Terrestrial_353",0.745500003155556,0
57.68264,-112.992203,"Wetland","Boreal","Bog","353",2010,24,0,"Wetland_353",0.862793154958333,0
57.68264,-112.992203,"Wetland","Boreal","Bog","353",2016,19,0,"Wetland_353",0.896282587842105,0
57.685524,-112.631378,"Terrestrial","Boreal","Bog","354",2010,21,0,"Terrestrial_354",0.924842277809524,0
57.685524,-112.631378,"Terrestrial","Boreal","Bog","354",2016,24,0,"Terrestrial_354",1.00373011570833,0
57.685524,-112.631378,"Wetland","Boreal","Rich Fen","354",2010,30,0,"Wetland_354",0.700780696533333,0
57.685524,-112.631378,"Wetland","Boreal","Rich Fen","354",2016,31,0,"Wetland_354",0.827276428290323,0
