Protocol,ABMI.Site,Year,Latitude,Longitude,NSRNAME,NRNAME
Wetland,W-475,2011,56.959236,-112.631226,Central Mixedwood,Boreal
Wetland,W-476,2011,56.894363,-112.319595,Central Mixedwood,Boreal
Wetland,W-484,2007,57.296318,-119.8769,Lower Boreal Highlands,Boreal
Wetland,W-491,2012,57.176933,-117.569031,Dry Mixedwood,Boreal
Wetland,W-492,2012,57.163441,-117.215698,Dry Mixedwood,Boreal
Wetland,W-493,2012,57.087059,-116.834015,Dry Mixedwood,Boreal
Wetland,W-497,2009,57.023487,-115.629578,Central Mixedwood,Boreal
Wetland,W-497,2015,57.023487,-115.629578,Central Mixedwood,Boreal
Wetland,W-498,2009,57.003262,-115.287514,Central Mixedwood,Boreal
Wetland,W-498,2015,57.003262,-115.287514,Central Mixedwood,Boreal
Wetland,W-500,2014,56.904362,-114.559021,Central Mixedwood,Boreal
Wetland,W-510,2014,56.602238,-111.343719,Central Mixedwood,Boreal
Wetland,W-511,2014,56.553654,-111.028305,Central Mixedwood,Boreal
Wetland,W-512,2015,56.563141,-110.742599,Central Mixedwood,Boreal
Wetland,W-513,2015,56.497036,-110.381218,Central Mixedwood,Boreal
Wetland,W-523,2012,56.979988,-117.263649,Dry Mixedwood,Boreal
Wetland,W-530,2009,56.777458,-115.052505,Central Mixedwood,Boreal
Wetland,W-531,2014,56.744755,-114.707581,Lower Boreal Highlands,Boreal
Wetland,W-539,2009,56.50687,-112.16037,Central Mixedwood,Boreal
Wetland,W-541,2014,56.389679,-111.437485,Central Mixedwood,Boreal
Wetland,W-545,2015,56.264294,-110.207954,Central Mixedwood,Boreal
Wetland,W-553,2012,56.826778,-117.636856,Dry Mixedwood,Boreal
Wetland,W-554,2012,56.804661,-117.347687,Dry Mixedwood,Boreal
Wetland,W-559,2009,56.670578,-115.698334,Central Mixedwood,Boreal
Wetland,W-559,2015,56.670578,-115.698334,Central Mixedwood,Boreal
Wetland,W-56,2013,59.642456,-114.057098,Northern Mixedwood,Boreal
Wetland,W-561,2009,56.634964,-115.017265,Central Mixedwood,Boreal
Wetland,W-561,2015,56.634964,-115.017265,Central Mixedwood,Boreal
Wetland,W-569,2009,56.329151,-112.424896,Central Mixedwood,Boreal
Wetland,W-570,2009,56.333176,-112.122169,Central Mixedwood,Boreal
Wetland,W-574,2007,56.174919,-110.900429,Central Mixedwood,Boreal
Wetland,W-574,2015,56.174919,-110.900429,Central Mixedwood,Boreal
Wetland,W-575,2007,56.109257,-110.594681,Central Mixedwood,Boreal
Wetland,W-575,2015,56.109257,-110.594681,Central Mixedwood,Boreal
Wetland,W-576,2015,56.107594,-110.323669,Central Mixedwood,Boreal
Wetland,W-578,2012,56.733891,-119.645256,Upper Boreal Highlands,Boreal
Wetland,W-579,2012,56.731594,-119.276932,Upper Boreal Highlands,Boreal
Wetland,W-584,2007,56.645885,-117.63176,Dry Mixedwood,Boreal
Wetland,W-584,2015,56.645885,-117.63176,Dry Mixedwood,Boreal
Wetland,W-585,2007,56.626186,-117.39534,Dry Mixedwood,Boreal
Wetland,W-587,2013,56.55088,-116.733871,Dry Mixedwood,Boreal
Wetland,W-587,2016,56.55088,-116.733871,Dry Mixedwood,Boreal
Wetland,W-588,2013,56.568489,-116.374451,Central Mixedwood,Boreal
Wetland,W-588,2016,56.568489,-116.374451,Central Mixedwood,Boreal
Wetland,W-589,2013,56.490124,-116.039406,Central Mixedwood,Boreal
Wetland,W-589,2016,56.490124,-116.039406,Central Mixedwood,Boreal
Wetland,W-595,2013,56.336475,-114.09919,Central Mixedwood,Boreal
Wetland,W-595,2016,56.336475,-114.09919,Central Mixedwood,Boreal
Wetland,W-599,2007,56.223064,-112.856621,Central Mixedwood,Boreal
Wetland,W-600,2007,56.176392,-112.548492,Central Mixedwood,Boreal
Wetland,W-600,2015,56.176392,-112.548492,Central Mixedwood,Boreal
Wetland,W-606,2012,55.985703,-110.633621,Central Mixedwood,Boreal
Wetland,W-611,2012,56.541172,-119.269791,Dry Mixedwood,Boreal
Wetland,W-616,2015,56.436817,-117.657349,Dry Mixedwood,Boreal
Wetland,W-617,2007,56.44331,-117.369858,Dry Mixedwood,Boreal
Wetland,W-617,2015,56.44331,-117.369858,Dry Mixedwood,Boreal
Wetland,W-618,2007,56.385921,-117.012878,Dry Mixedwood,Boreal
Wetland,W-619,2016,56.345371,-116.711296,Central Mixedwood,Boreal
Wetland,W-620,2013,56.372555,-116.406296,Central Mixedwood,Boreal
Wetland,W-620,2016,56.372555,-116.406296,Central Mixedwood,Boreal
Wetland,W-621,2013,56.331802,-116.141838,Central Mixedwood,Boreal
Wetland,W-621,2016,56.331802,-116.141838,Central Mixedwood,Boreal
Wetland,W-625,2013,56.212494,-114.849663,Central Mixedwood,Boreal
Wetland,W-625,2016,56.212494,-114.849663,Central Mixedwood,Boreal
Wetland,W-626,2013,56.22192,-114.478264,Central Mixedwood,Boreal
Wetland,W-626,2016,56.22192,-114.478264,Central Mixedwood,Boreal
Wetland,W-627,2016,56.181553,-114.14048,Central Mixedwood,Boreal
Wetland,W-63,2011,59.416378,-111.659508,Northern Mixedwood,Boreal
Wetland,W-63,2016,59.416378,-111.659508,Northern Mixedwood,Boreal
Wetland,W-632,2007,55.979862,-112.605103,Central Mixedwood,Boreal
Wetland,W-632,2015,55.979862,-112.605103,Central Mixedwood,Boreal
Wetland,W-633,2015,55.970795,-112.23922,Central Mixedwood,Boreal
Wetland,W-638,2012,55.781212,-110.729614,Central Mixedwood,Boreal
Wetland,W-640,2016,55.71085,-110.065269,Central Mixedwood,Boreal
Wetland,W-642,2012,56.349869,-119.655525,Dry Mixedwood,Boreal
Wetland,W-643,2012,56.341633,-119.329147,Dry Mixedwood,Boreal
Wetland,W-648,2007,56.257835,-117.671722,Dry Mixedwood,Boreal
Wetland,W-651,2013,56.221806,-116.832489,Central Mixedwood,Boreal
Wetland,W-651,2016,56.221806,-116.832489,Central Mixedwood,Boreal
Wetland,W-657,2013,56.028576,-114.892906,Central Mixedwood,Boreal
Wetland,W-657,2016,56.028576,-114.892906,Central Mixedwood,Boreal
Wetland,W-658,2016,56.046543,-114.521767,Central Mixedwood,Boreal
Wetland,W-672,2011,55.529751,-110.113976,Central Mixedwood,Boreal
Wetland,W-672,2016,55.529751,-110.113976,Central Mixedwood,Boreal
Wetland,W-674,2012,56.209953,-119.368965,Dry Mixedwood,Boreal
Wetland,W-675,2012,56.164143,-119.098602,Dry Mixedwood,Boreal
Wetland,W-679,2014,56.119915,-117.760071,Dry Mixedwood,Boreal
Wetland,W-68,2014,59.813072,-119.770706,Northern Mixedwood,Boreal
Wetland,W-681,2014,56.056721,-117.071121,Dry Mixedwood,Boreal
Wetland,W-682,2013,56.021881,-116.822372,Central Mixedwood,Boreal
Wetland,W-689,2008,55.859657,-114.639381,Central Mixedwood,Boreal
Wetland,W-69,2014,59.810764,-119.458748,Northern Mixedwood,Boreal
Wetland,W-693,2013,55.743893,-113.3946,Central Mixedwood,Boreal
Wetland,W-695,2013,55.677059,-112.734268,Central Mixedwood,Boreal
Wetland,W-696,2013,55.653831,-112.423393,Lower Boreal Highlands,Boreal
Wetland,W-698,2009,55.547825,-111.749794,Lower Boreal Highlands,Boreal
Wetland,W-698,2016,55.547825,-111.749794,Lower Boreal Highlands,Boreal
Wetland,W-702,2014,55.394737,-110.568474,Central Mixedwood,Boreal
Wetland,W-704,2012,55.996254,-119.681847,Dry Mixedwood,Boreal
Wetland,W-706,2012,55.982117,-119.114197,Dry Mixedwood,Boreal
Wetland,W-710,2014,55.934803,-117.796768,Dry Mixedwood,Boreal
Wetland,W-712,2014,55.855705,-117.155426,Dry Mixedwood,Boreal
Wetland,W-713,2013,55.883343,-116.879593,Central Mixedwood,Boreal
Wetland,W-714,2013,55.793797,-116.56929,Central Mixedwood,Boreal
Wetland,W-715,2013,55.804096,-116.189377,Central Mixedwood,Boreal
Wetland,W-720,2008,55.686321,-114.670769,Central Mixedwood,Boreal
Wetland,W-727,2013,55.443119,-112.50106,Central Mixedwood,Boreal
Wetland,W-737,2012,55.801968,-119.107246,Dry Mixedwood,Boreal
Wetland,W-741,2014,55.713165,-117.789948,Dry Mixedwood,Boreal
Wetland,W-742,2014,55.719906,-117.479637,Dry Mixedwood,Boreal
Wetland,W-745,2013,55.652092,-116.641418,Dry Mixedwood,Boreal
Wetland,W-746,2013,55.645458,-116.283638,Central Mixedwood,Boreal
Wetland,W-753,2013,55.416237,-114.079887,Central Mixedwood,Boreal
Wetland,W-754,2013,55.403595,-113.770721,Central Mixedwood,Boreal
Wetland,W-757,2013,55.323009,-112.864319,Central Mixedwood,Boreal
Wetland,W-758,2013,55.27935,-112.542313,Central Mixedwood,Boreal
Wetland,W-759,2009,55.248493,-112.251076,Central Mixedwood,Boreal
Wetland,W-759,2016,55.248493,-112.251076,Central Mixedwood,Boreal
Wetland,W-761,2009,55.156345,-111.656158,Central Mixedwood,Boreal
Wetland,W-761,2016,55.156345,-111.656158,Central Mixedwood,Boreal
Wetland,W-771,2013,55.596569,-118.537384,Dry Mixedwood,Boreal
Wetland,W-793,2015,54.976463,-111.730118,Central Mixedwood,Boreal
Wetland,W-794,2012,54.970066,-111.336494,Central Mixedwood,Boreal
Wetland,W-794,2015,54.970066,-111.336494,Central Mixedwood,Boreal
Wetland,W-804,2013,55.365131,-118.21962,Dry Mixedwood,Boreal
Wetland,W-808,2013,55.339794,-117.020355,Dry Mixedwood,Boreal
Wetland,W-809,2013,55.315441,-116.686966,Central Mixedwood,Boreal
Wetland,W-817,2014,55.082214,-114.16217,Central Mixedwood,Boreal
Wetland,W-819,2014,55.018139,-113.568703,Central Mixedwood,Boreal
Wetland,W-823,2015,54.883816,-112.384628,Dry Mixedwood,Boreal
Wetland,W-824,2015,54.850914,-112.009575,Dry Mixedwood,Boreal
Wetland,W-825,2015,54.811955,-111.665276,Central Mixedwood,Boreal
Wetland,W-826,2012,54.784748,-111.481438,Central Mixedwood,Boreal
Wetland,W-826,2016,54.784748,-111.481438,Central Mixedwood,Boreal
Wetland,W-827,2016,54.737556,-111.114609,Central Mixedwood,Boreal
Wetland,W-828,2016,54.705143,-110.820778,Central Mixedwood,Boreal
Wetland,W-830,2013,54.632225,-110.175346,Central Mixedwood,Boreal
Wetland,W-836,2013,55.206089,-118.290535,Dry Mixedwood,Boreal
Wetland,W-84,2013,59.458614,-114.166542,Northern Mixedwood,Boreal
Wetland,W-840,2013,55.110153,-117.031487,Dry Mixedwood,Boreal
Wetland,W-841,2013,55.119804,-116.738426,Central Mixedwood,Boreal
Wetland,W-851,2014,54.841652,-113.643242,Central Mixedwood,Boreal
Wetland,W-855,2007,54.682022,-112.363113,Central Mixedwood,Boreal
Wetland,W-855,2015,54.682022,-112.363113,Central Mixedwood,Boreal
Wetland,W-856,2007,54.657631,-112.058853,Dry Mixedwood,Boreal
Wetland,W-856,2015,54.657631,-112.058853,Dry Mixedwood,Boreal
Wetland,W-857,2015,54.640965,-111.759758,Central Mixedwood,Boreal
Wetland,W-858,2012,54.61285,-111.486748,Central Mixedwood,Boreal
Wetland,W-858,2016,54.61285,-111.486748,Central Mixedwood,Boreal
Wetland,W-860,2012,54.539394,-110.877342,Dry Mixedwood,Boreal
Wetland,W-860,2016,54.539394,-110.877342,Dry Mixedwood,Boreal
Wetland,W-861,2012,54.463287,-110.591125,Dry Mixedwood,Boreal
Wetland,W-862,2013,54.404869,-110.262115,Dry Mixedwood,Boreal
Wetland,W-866,2008,55.065437,-118.975967,Dry Mixedwood,Boreal
Wetland,W-881,2009,54.708691,-114.23317,Central Mixedwood,Boreal
Wetland,W-882,2009,54.677731,-114.044724,Central Mixedwood,Boreal
Wetland,W-888,2014,54.470558,-112.165871,Central Mixedwood,Boreal
Wetland,W-889,2014,54.434608,-111.914276,Central Mixedwood,Boreal
Wetland,W-890,2010,54.431137,-111.544334,Dry Mixedwood,Boreal
Wetland,W-890,2016,54.431137,-111.544334,Dry Mixedwood,Boreal
Wetland,W-893,2014,54.279354,-110.610153,Dry Mixedwood,Boreal
Wetland,W-895,2014,54.2005,-110.043304,Central Mixedwood,Boreal
Wetland,W-899,2008,54.89819,-118.988976,Central Mixedwood,Boreal
Wetland,W-914,2009,54.531624,-114.361832,Central Mixedwood,Boreal
Wetland,W-915,2009,54.49514,-113.989128,Dry Mixedwood,Boreal
Wetland,W-920,2014,54.35503,-112.469894,Central Mixedwood,Boreal
Wetland,W-921,2014,54.30624,-112.183655,Central Mixedwood,Boreal
Wetland,W-922,2014,54.284721,-111.918694,Central Mixedwood,Boreal
Wetland,W-923,2010,54.233109,-111.660652,Dry Mixedwood,Boreal
Wetland,W-923,2016,54.233109,-111.660652,Dry Mixedwood,Boreal
Wetland,W-924,2016,54.236469,-111.340385,Dry Mixedwood,Boreal
Wetland,W-925,2010,54.163403,-110.990196,Dry Mixedwood,Boreal
Wetland,W-927,2014,54.081009,-110.451973,Central Mixedwood,Boreal
Wetland,W-928,2014,54.0588,-110.071587,Central Mixedwood,Boreal
Wetland,W-947,2009,54.345501,-114.447365,Dry Mixedwood,Boreal
Wetland,W-948,2009,54.330906,-114.030411,Dry Mixedwood,Boreal
Wetland,W-949,2009,54.293087,-113.779305,Dry Mixedwood,Boreal
Wetland,W-953,2014,54.191296,-112.577133,Dry Mixedwood,Boreal
Wetland,W-954,2014,54.135212,-112.3311,Dry Mixedwood,Boreal
Wetland,W-955,2014,54.127819,-111.966194,Dry Mixedwood,Boreal
Wetland,W-956,2011,54.045712,-111.691193,Dry Mixedwood,Boreal
Wetland,W-956,2016,54.045712,-111.691193,Dry Mixedwood,Boreal
Wetland,W-958,2011,53.975182,-111.109261,Dry Mixedwood,Boreal
Wetland,W-958,2016,53.975182,-111.109261,Dry Mixedwood,Boreal
Wetland,W-959,2014,53.926502,-110.809654,Dry Mixedwood,Boreal
Wetland,W-96,2014,59.053726,-110.027939,Athabasca Plain,Boreal
Wetland,W-961,2014,53.864643,-110.222214,Central Mixedwood,Boreal
Wetland,W-98,2014,59.598625,-119.478241,Northern Mixedwood,Boreal
Wetland,W-984,2011,54.054386,-113.208633,Dry Mixedwood,Boreal
Wetland,W-985,2011,54.028,-112.908401,Dry Mixedwood,Boreal
Wetland,W-989,2011,53.857868,-111.749352,Dry Mixedwood,Boreal
Wetland,W-989,2015,53.857868,-111.749352,Dry Mixedwood,Boreal
Wetland,W-990,2011,53.872204,-111.464218,Dry Mixedwood,Boreal
Wetland,W-990,2015,53.872204,-111.464218,Dry Mixedwood,Boreal
Wetland,W-991,2011,53.823879,-111.167091,Dry Mixedwood,Boreal
Wetland,W-991,2015,53.823879,-111.167091,Dry Mixedwood,Boreal
Wetland,W-994,2014,53.726601,-110.260529,Dry Mixedwood,Boreal
Wetland,OGW-390,2011,57.268986,-110.721565,Central Mixedwood,Boreal
Wetland,OGW-559,2013,56.670578,-115.698334,Central Mixedwood,Boreal
Wetland,OGW-572,2013,56.242714,-111.523277,Lower Boreal Highlands,Boreal
Wetland,OGW-580,2013,56.700062,-118.932564,Upper Boreal Highlands,Boreal
Wetland,OGW-583,2012,56.663528,-117.947227,Lower Boreal Highlands,Boreal
Wetland,OGW-628,2015,56.12508,-113.821854,Central Mixedwood,Boreal
Wetland,OGW-629,2012,56.092342,-113.575829,Central Mixedwood,Boreal
Wetland,OGW-637,2011,55.811905,-111.004028,Central Mixedwood,Boreal
Wetland,OGW-662,2011,55.866554,-113.291275,Central Mixedwood,Boreal
Wetland,OGW-669,2014,55.636261,-111.128052,Central Mixedwood,Boreal
Wetland,OGW-720,2015,55.686321,-114.670769,Central Mixedwood,Boreal
Wetland,OGW-732,2013,55.252216,-110.911606,Central Mixedwood,Boreal
Wetland,OGW-747,2012,55.593349,-115.911362,Central Mixedwood,Boreal
Wetland,OGW-760,2011,55.164566,-111.923866,Central Mixedwood,Boreal
Wetland,OGW-787,2015,55.188187,-113.51355,Central Mixedwood,Boreal
Wetland,OGW-828,2013,54.705143,-110.820778,Central Mixedwood,Boreal
Wetland,OGW-994,2011,53.726601,-110.260529,Dry Mixedwood,Boreal
Wetland,W-1018,2011,53.872318,-112.986923,Dry Mixedwood,Boreal
Wetland,W-1077,2013,53.756496,-115.468903,Central Mixedwood,Boreal
Wetland,W-1078,2013,53.731216,-115.185341,Central Mixedwood,Boreal
Wetland,W-112,2013,59.279404,-114.582375,Boreal Subarctic,Boreal
Wetland,W-1177,2010,53.145187,-115.073296,Central Mixedwood,Boreal
Wetland,W-1271,2014,52.521202,-114.312134,Dry Mixedwood,Boreal
Wetland,W-1297,2014,52.396336,-114.901306,Dry Mixedwood,Boreal
Wetland,W-13,2009,59.869965,-112.579437,Northern Mixedwood,Boreal
Wetland,W-1327,2014,52.227379,-114.69603,Dry Mixedwood,Boreal
Wetland,W-135,2012,59.292957,-116.65461,Northern Mixedwood,Boreal
Wetland,W-136,2012,59.248165,-116.391609,Lower Boreal Highlands,Boreal
Wetland,W-1404,2008,51.628845,-114.555679,Dry Mixedwood,Boreal
Wetland,W-183,2012,58.498306,-110.255699,Athabasca Plain,Boreal
Wetland,W-193,2012,58.901939,-116.75296,Lower Boreal Highlands,Boreal
Wetland,W-213,2013,58.28754,-110.057426,Athabasca Plain,Boreal
Wetland,W-218,2007,58.864971,-118.602684,Central Mixedwood,Boreal
Wetland,W-227,2014,58.644566,-115.501228,Central Mixedwood,Boreal
Wetland,W-231,2013,58.539162,-114.157448,Central Mixedwood,Boreal
Wetland,W-232,2013,58.473232,-113.745575,Central Mixedwood,Boreal
Wetland,W-233,2013,58.433887,-113.473282,Central Mixedwood,Boreal
Wetland,W-239,2013,58.281979,-111.373962,Athabasca Plain,Boreal
Wetland,W-240,2012,58.251968,-111.048103,Athabasca Plain,Boreal
Wetland,W-240,2016,58.251968,-111.048103,Athabasca Plain,Boreal
Wetland,W-246,2007,58.692867,-119.19133,Central Mixedwood,Boreal
Wetland,W-248,2007,58.639572,-118.591812,Central Mixedwood,Boreal
Wetland,W-261,2013,58.375652,-114.116852,Central Mixedwood,Boreal
Wetland,W-267,2013,58.177471,-112.180862,Central Mixedwood,Boreal
Wetland,W-270,2012,58.021748,-111.160591,Athabasca Plain,Boreal
Wetland,W-270,2016,58.021748,-111.160591,Athabasca Plain,Boreal
Wetland,W-273,2014,57.918251,-110.16404,Athabasca Plain,Boreal
Wetland,W-276,2007,58.54435,-119.289284,Lower Boreal Highlands,Boreal
Wetland,W-278,2007,58.492947,-118.629051,Central Mixedwood,Boreal
Wetland,W-296,2016,57.98127,-112.561646,Upper Boreal Highlands,Boreal
Wetland,W-298,2013,57.974468,-111.857712,Central Mixedwood,Boreal
Wetland,W-302,2012,57.803822,-110.653053,Central Mixedwood,Boreal
Wetland,W-302,2016,57.803822,-110.653053,Central Mixedwood,Boreal
Wetland,W-303,2014,57.760666,-110.229668,Central Mixedwood,Boreal
Wetland,W-32,2009,59.677498,-112.604416,Northern Mixedwood,Boreal
Wetland,W-323,2010,57.931255,-113.273994,Lower Boreal Highlands,Boreal
Wetland,W-326,2014,57.810936,-112.311165,Upper Boreal Highlands,Boreal
Wetland,W-327,2014,57.788807,-111.969208,Upper Boreal Highlands,Boreal
Wetland,W-33,2016,59.646675,-112.275978,Northern Mixedwood,Boreal
Wetland,W-330,2007,57.668617,-110.962219,Central Mixedwood,Boreal
Wetland,W-331,2007,57.633213,-110.613266,Central Mixedwood,Boreal
Wetland,W-331,2015,57.633213,-110.613266,Central Mixedwood,Boreal
Wetland,W-343,2008,57.975288,-116.288887,Dry Mixedwood,Boreal
Wetland,W-35,2012,59.557568,-111.631203,Northern Mixedwood,Boreal
Wetland,W-355,2014,57.605453,-112.314194,Upper Boreal Highlands,Boreal
Wetland,W-358,2015,57.497894,-111.375656,Athabasca Plain,Boreal
Wetland,W-359,2007,57.454884,-111.054222,Central Mixedwood,Boreal
Wetland,W-359,2015,57.454884,-111.054222,Central Mixedwood,Boreal
Wetland,W-360,2007,57.468082,-110.709099,Central Mixedwood,Boreal
Wetland,W-360,2015,57.468082,-110.709099,Central Mixedwood,Boreal
Wetland,W-361,2011,57.375259,-110.357719,Athabasca Plain,Boreal
Wetland,W-374,2008,57.790741,-116.011223,Upper Boreal Highlands,Boreal
Wetland,W-375,2008,57.736629,-115.726326,Lower Boreal Highlands,Boreal
Wetland,W-383,2010,57.537735,-113.120346,Upper Boreal Highlands,Boreal
Wetland,W-383,2016,57.537735,-113.120346,Upper Boreal Highlands,Boreal
Wetland,W-384,2010,57.482895,-112.775536,Upper Boreal Highlands,Boreal
Wetland,W-385,2014,57.479927,-112.38398,Upper Boreal Highlands,Boreal
Wetland,W-386,2014,57.38456,-112.092293,Lower Boreal Highlands,Boreal
Wetland,W-387,2014,57.372757,-111.760498,Central Mixedwood,Boreal
Wetland,W-388,2007,57.341125,-111.48172,Central Mixedwood,Boreal
Wetland,W-389,2007,57.299912,-111.113747,Central Mixedwood,Boreal
Wetland,W-390,2007,57.268986,-110.721565,Central Mixedwood,Boreal
Wetland,W-390,2015,57.268986,-110.721565,Central Mixedwood,Boreal
Wetland,W-391,2011,57.260525,-110.455292,Central Mixedwood,Boreal
Wetland,W-392,2011,57.174755,-110.14296,Athabasca Plain,Boreal
Wetland,W-399,2012,57.703064,-117.774681,Dry Mixedwood,Boreal
Wetland,W-40,2014,59.992634,-119.732986,Northern Mixedwood,Boreal
Wetland,W-41,2014,59.946846,-119.345093,Northern Mixedwood,Boreal
Wetland,W-412,2008,57.38126,-113.492157,Upper Boreal Highlands,Boreal
Wetland,W-413,2008,57.323273,-113.110275,Lower Boreal Highlands,Boreal
Wetland,W-414,2015,57.294983,-112.846794,Lower Boreal Highlands,Boreal
Wetland,W-417,2012,57.194435,-111.831306,Central Mixedwood,Boreal
Wetland,W-419,2014,57.150703,-111.222115,Central Mixedwood,Boreal
Wetland,W-420,2013,57.12814,-110.874931,Central Mixedwood,Boreal
Wetland,W-428,2012,57.568111,-118.121078,Lower Boreal Highlands,Boreal
Wetland,W-436,2013,57.399391,-115.440613,Central Mixedwood,Boreal
Wetland,W-437,2013,57.338673,-115.147408,Central Mixedwood,Boreal
